# Noms de la població. 2020
# Pla de l'Estany
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d28
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00127;D;ÀNGELA/ÁNGELA;60;1,86
00129;D;EMMA;59;1,83
00129;D;IMMACULADA;59;1,83
00131;D;ELISABET;58;1,80
00131;H;ISAAC;58;1,80
00131;H;LUIS;58;1,80
00134;D;MARTINA;57;1,76
00134;D;RAQUEL;57;1,76
00136;H;JOSÉ MARIA/JOSÉ MARÍA;56;1,73
00137;H;ENRIC;55;1,70
00138;D;FATOUMATA;54;1,67
00138;D;MARIONA;54;1,67
00140;H;ELOI;50;1,55
00141;D;MAR;49;1,52
00142;H;JAIME;48;1,49
00143;D;NORA;47;1,46
00143;D;SUSANA;47;1,46
00145;D;ONA;46;1,42
00145;H;TOMÀS/TOMÁS;46;1,42
00147;H;IVAN/IVÁN;45;1,39
00147;D;MERITXELL;45;1,39
00147;H;SANTIAGO;45;1,39
00150;H;JOAQUÍN;44;1,36
00151;H;JOSÉ ANTONIO;43;1,33
00152;D;GLÒRIA/GLORIA;42;1,30
00152;D;IVET;42;1,30
00154;D;ESTHER;41;1,27
00155;D;MARIA ÁNGELES/MARÍA ÁNGELES;40;1,24
00155;D;NATÀLIA/NATALIA;40;1,24
00155;D;SUSANNA;40;1,24
00158;H;ALBERTO;39;1,21
00158;D;CATALINA;39;1,21
00160;D;ARLET;38;1,18
00160;D;TÀNIA/TANIA;38;1,18
00162;H;ÒSCAR/ÓSCAR;37;1,15
00163;D;MARIA ISABEL/MARÍA ISABEL;36;1,11
00163;D;XÈNIA/XENIA;36;1,11
00165;H;ALEJANDRO;35;1,08
00166;H;GENÍS;34;1,05
00166;H;MARÇAL;34;1,05
00168;D;AMINATA;33;1,02
00168;D;CONCEPCIÓN;33;1,02
00168;D;JUANA;33;1,02
00168;D;ROSARIO;33;1,02
00172;D;ALÍCIA/ALICIA;32;0,99
00172;H;ENRIQUE;32;0,99
00172;D;HELENA;32;0,99
00172;D;MAGDALENA;32;0,99
00172;H;MANEL;32;0,99
00172;D;MARGARIDA;32;0,99
00172;H;OMAR;32;0,99
