# Noms de la població. 2020
# Baix Empordà
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d10
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00661;D;SABRINA;23;0,17
00661;D;SHEILA;23;0,17
00661;H;SOUFIANE;23;0,17
00661;D;TAMIMOUNT;23;0,17
00661;D;THAÍS/THAIS;23;0,17
00661;H;YOUNESS;23;0,17
00690;H;ANOUAR;22;0,16
00690;H;ARTEM;22;0,16
00690;H;DAMIÁN;22;0,16
00690;D;ERICA;22;0,16
00690;H;FERMÍN;22;0,16
00690;H;ION;22;0,16
00690;H;JERÓNIMO;22;0,16
00690;H;JOSÉ CARLOS;22;0,16
00690;H;LEANDRO;22;0,16
00690;H;LIAM;22;0,16
00690;H;MARCELINO;22;0,16
00690;D;MARIA DEL ROSER/MARÍA DEL ROSER;22;0,16
00690;D;MARIA FERNANDA/MARÍA FERNANDA;22;0,16
00690;H;MATEU;22;0,16
00690;H;MHAMED;22;0,16
00690;D;NATALIYA;22;0,16
00690;H;NOAH;22;0,16
00690;H;OLEG;22;0,16
00690;D;PAOLA;22;0,16
00690;H;VIKTOR;22;0,16
00690;H;VÍCTOR MANUEL;22;0,16
00690;H;YERAY;22;0,16
00712;H;ABDELMAJID;21;0,16
00712;D;ADA;21;0,16
00712;H;ALEXEY;21;0,16
00712;H;ANTONIO JESÚS;21;0,16
00712;H;BLAS;21;0,16
00712;H;BORJA;21;0,16
00712;H;CARLOS ALBERTO;21;0,16
00712;D;CONSOL;21;0,16
00712;H;CONSTANTIN;21;0,16
00712;D;FERNANDA;21;0,16
00712;D;FLORENTINA;21;0,16
00712;H;JACINTO;21;0,16
00712;H;JOSEP LLUÍS;21;0,16
00712;H;JUAN PABLO;21;0,16
00712;D;JUANA MARIA/JUANA MARÍA;21;0,16
00712;H;LUIS MIGUEL;21;0,16
00712;D;MAITE;21;0,16
00712;D;MARIA DEL ROSARIO/MARÍA DEL ROSARIO;21;0,16
00712;D;MARISOL;21;0,16
00712;H;MUHAMADOU;21;0,16
00712;D;NATALIIA;21;0,16
00712;D;RABIA;21;0,16
00712;D;SVITLANA;21;0,16
00712;D;TOURIA;21;0,16
00712;H;VICTORIANO;21;0,16
00737;H;ABDELHAFID;20;0,15
00737;H;ABDELHAMID;20;0,15
00737;H;ABRAHAM;20;0,15
00737;H;ARMANDO;20;0,15
00737;D;ASTRID;20;0,15
00737;H;BADR;20;0,15
00737;H;DAN;20;0,15
00737;H;DMITRY;20;0,15
00737;H;EUGENI;20;0,15
00737;D;FINA;20;0,15
00737;H;GIL;20;0,15
00737;D;GREGÒRIA/GREGORIA;20;0,15
00737;H;GUIM;20;0,15
00737;D;HANNA;20;0,15
00737;H;LAMIN;20;0,15
00737;H;LEONARDO;20;0,15
00737;D;LYDIA;20;0,15
00737;D;MANAL;20;0,15
00737;H;MATÍAS;20;0,15
00737;D;MELANIE;20;0,15
00737;H;MIKHAIL;20;0,15
00737;H;MOUNIR;20;0,15
00737;D;NAZIHA;20;0,15
00737;H;PEP;20;0,15
00737;D;REBECA;20;0,15
00737;D;SAFAE;20;0,15
00737;D;SARAY;20;0,15
00737;D;YULIA;20;0,15
00737;D;ZINEB;20;0,15
00766;D;AMINATA;19;0,14
00766;H;ANASS;19;0,14
00766;D;ANASTÀSIA/ANASTASIA;19;0,14
00766;H;ANDRIY;19;0,14
00766;D;ANGUSTIAS;19;0,14
00766;H;ARAN/ARÁN;19;0,14
00766;D;AURA;19;0,14
00766;H;BERNARDO;19;0,14
00766;H;DANI;19;0,14
00766;D;DOUAE;19;0,14
00766;D;ELIZABETH;19;0,14
00766;D;GHIZLANE;19;0,14
00766;H;GINÉS;19;0,14
00766;D;GUADALUPE;19;0,14
00766;H;IBRAHIMA;19;0,14
00766;D;IBTISSAM;19;0,14
00766;H;JOAN JOSEP;19;0,14
00766;H;JOSÉ ÀNGEL/JOSÉ ÁNGEL;19;0,14
00766;D;MARIBEL;19;0,14
00766;H;MIHAI;19;0,14
00766;H;MÀRIUS;19;0,14
00766;D;NASSIRA;19;0,14
00766;H;OLEGUER;19;0,14
00766;H;OT;19;0,14
00766;D;RABHA;19;0,14
00766;D;RKIA;19;0,14
00766;D;SAMIA;19;0,14
00766;D;SARAH;19;0,14
00766;H;TEO;19;0,14
00795;D;BIBIANA;18;0,13
00795;D;ENCARNACIO;18;0,13
00795;D;FILOMENA;18;0,13
00795;D;FÀTIMA ZAHRA/FÁTIMA ZAHRA;18;0,13
00795;D;HAWA;18;0,13
00795;D;INAS;18;0,13
00795;H;JOSEP ANTONI;18;0,13
00795;H;JUAN BAUTISTA;18;0,13
00795;H;JULEN;18;0,13
00795;H;JULIÀ;18;0,13
00795;H;MARCO ANTONIO;18;0,13
00795;D;MARIA CINTA/MARÍA CINTA;18;0,13
00795;D;MARIA CRUZ/MARÍA CRUZ;18;0,13
00795;H;MAURICIO;18;0,13
00795;H;MOUSTAPHA;18;0,13
00795;D;NABILA;18;0,13
00795;D;RÀNIA/RANIA;18;0,13
00795;H;SAAD;18;0,13
00795;H;SERAFÍN;18;0,13
00795;H;VICENS;18;0,13
00795;D;ZOULIKHA;18;0,13
00816;H;ABDELALI;17;0,13
00816;D;AHLAM;17;0,13
00816;H;ALFRED;17;0,13
00816;D;ASSIA;17;0,13
00816;D;ASSUMPCIÓ;17;0,13
00816;H;BENAISSA;17;0,13
00816;H;DENÍS/DENIS;17;0,13
00816;D;ELIZAVETA;17;0,13
00816;H;FABIÁN;17;0,13
00816;D;FADOUA;17;0,13
00816;D;FLORA;17;0,13
00816;H;FRANCISCO ANTONIO;17;0,13
00816;D;HADDA;17;0,13
00816;D;HAKIMA;17;0,13
00816;H;JAD;17;0,13
00816;D;JUSTA;17;0,13
00816;D;LIUDMILA;17;0,13
00816;H;LUIS ALBERTO;17;0,13
00816;H;MARCELO;17;0,13
00816;D;MARIA LAURA/MARÍA LAURA;17;0,13
00816;D;MARIA REMEDIOS/MARÍA REMEDIOS;17;0,13
00816;D;MARIA TRINIDAD/MARÍA TRINIDAD;17;0,13
00816;D;MARIEM;17;0,13
00816;H;NOUR EDDINE;17;0,13
00816;H;OLIVER;17;0,13
00816;H;OTMAN;17;0,13
00816;H;ROSENDO;17;0,13
00816;H;SAMI;17;0,13
00816;H;SEBASTIÀ;17;0,13
00816;H;WASSIM;17;0,13
00816;H;YASSER;17;0,13
00847;H;ADNAN;16;0,12
00847;D;ALLA;16;0,12
00847;D;ANISSA;16;0,12
00847;D;ARIANA;16;0,12
00847;H;BENET;16;0,12
00847;D;CANDELÀRIA/CANDELARIA;16;0,12
00847;H;DEMBA;16;0,12
00847;D;DINA;16;0,12
00847;H;DMYTRO;16;0,12
00847;D;FATOU;16;0,12
00847;D;FRANCINA;16;0,12
00847;H;FRANCISCO MANUEL;16;0,12
00847;H;GORKA;16;0,12
00847;D;GRETA;16;0,12
00847;D;HASNA;16;0,12
00847;H;JOAN ANTONI;16;0,12
00847;D;JULIETA;16;0,12
00847;H;JULIO CÈSAR/JULIO CÉSAR;16;0,12
00847;D;JÈSICA/JESICA;16;0,12
00847;H;LAHBIB;16;0,12
00847;D;MARIA REMEI;16;0,12
00847;D;MARIAMA;16;0,12
00847;H;NIKOLAY;16;0,12
00847;D;OKSANA;16;0,12
00847;D;OMAYMA;16;0,12
00847;H;OUALID;16;0,12
00847;H;PAÜL/PAÚL;16;0,12
00847;H;PETER;16;0,12
00847;H;RAFIK;16;0,12
00847;D;ROMAISA;16;0,12
00847;D;ÀNGELS;16;0,12
00878;H;ABDELHAK;15;0,11
00878;H;ADAMA;15;0,11
00878;D;AGNÈS;15;0,11
00878;D;ALMUDENA;15;0,11
00878;D;ANA ROSA;15;0,11
00878;D;ARANTXA;15;0,11
00878;H;ARITZ;15;0,11
00878;D;ASMA;15;0,11
00878;H;AYAD;15;0,11
00878;D;CARMINA;15;0,11
00878;H;CLAUDIO;15;0,11
00878;H;CONRADO;15;0,11
00878;H;DANIIL;15;0,11
00878;D;DOUAA;15;0,11
00878;D;FIONA;15;0,11
00878;H;ISIDRE;15;0,11
00878;H;ISRAEL;15;0,11
00878;H;JOSÉ IGNACIO;15;0,11
00878;H;JUAN MARIA/JUAN MARÍA;15;0,11
00878;D;KARINA;15;0,11
00878;D;MARIA CONCEPCIÓ;15;0,11
00878;H;MARIAN;15;0,11
00878;D;MARIIA;15;0,11
00878;D;MARYAM;15;0,11
00878;D;MIREYA;15;0,11
00878;H;MOHAND;15;0,11
00878;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;15;0,11
00878;D;NAIARA;15;0,11
00878;H;NICOLAE;15;0,11
00878;H;NOEL;15;0,11
00878;D;OUARDA;15;0,11
00878;D;RIM;15;0,11
00878;D;RUT;15;0,11
00878;D;SAADIA;15;0,11
00878;D;VIRTUDES;15;0,11
00913;H;ABDERRAHMANE;14;0,10
00913;H;ADÁN;14;0,10
00913;H;ALONSO;14;0,10
00913;H;AMINE;14;0,10
00913;H;ANWAR;14;0,10
00913;H;ASIER;14;0,10
00913;H;AURELIO;14;0,10
00913;H;BAKARY;14;0,10
00913;D;CANDELA;14;0,10
00913;D;CARIDAD;14;0,10
00913;H;CAYETANO;14;0,10
00913;D;DOUNIA;14;0,10
00913;D;FABIOLA;14;0,10
00913;H;IU/ÏU;14;0,10
00913;H;JESÚS MARIA/JESÚS MARIÀ/JESÚS MARÍA;14;0,10
00913;H;JORGE LUIS;14;0,10
00913;H;JOSEP ORIOL;14;0,10
00913;H;KAI;14;0,10
00913;H;KHALIL;14;0,10
00913;D;LEYRE;14;0,10
00913;D;LILIANA;14;0,10
00913;D;MARCELA;14;0,10
00913;H;MAROUAN;14;0,10
00913;H;MELCHOR;14;0,10
00913;D;MERYEM;14;0,10
00913;H;MOHAMED REDA;14;0,10
00913;H;MORAD;14;0,10
00913;H;MUHAMMAD;14;0,10
00913;H;NIZAR;14;0,10
00913;D;PAULINA;14;0,10
00913;H;PEDRO JOSÉ;14;0,10
00913;H;REDA;14;0,10
00913;H;SALAH;14;0,10
00913;D;SALIHA;14;0,10
00913;H;SAMBA;14;0,10
00913;D;SOUHAILA;14;0,10
00913;H;SULAYMAN;14;0,10
00913;D;TERESA MARIA/TERESA MARÍA;14;0,10
00913;D;TETYANA;14;0,10
00913;D;VIORICA;14;0,10
00913;D;ÚRSULA;14;0,10
00954;H;ABDOULIE;13;0,10
00954;H;ALESSANDRO;13;0,10
00954;H;AMADOR;13;0,10
00954;H;ANTON/ANTÓN;13;0,10
00954;H;ANTONIO MANUEL;13;0,10
00954;H;ANTONIO MIGUEL;13;0,10
00954;D;BENITA;13;0,10
00954;H;BERNABÈ/BERNABÉ;13;0,10
00954;H;BERNARDINO;13;0,10
00954;H;BORIS;13;0,10
00954;H;BRYAN;13;0,10
00954;H;BUBACARR;13;0,10
00954;H;BUENAVENTURA;13;0,10
00954;H;CARLOS JAVIER;13;0,10
00954;D;CINTA;13;0,10
00954;D;CORAL;13;0,10
00954;D;DIONISIA;13;0,10
00954;D;ELNA;13;0,10
00954;H;EMILIANO;13;0,10
00954;D;ESMERALDA;13;0,10
00954;D;FATIMA ZAHRAE;13;0,10
00954;H;FAUSTINO;13;0,10
00954;H;FIDEL;13;0,10
00954;D;FUENSANTA;13;0,10
00954;D;GEMA;13;0,10
00954;D;HANAE;13;0,10
00954;D;HIND;13;0,10
00954;D;HORTÈNSIA/HORTENSIA;13;0,10
00954;H;ILYASS;13;0,10
00954;D;IONA;13;0,10
00954;D;JACQUELINE;13;0,10
00954;D;JANNA;13;0,10
00954;H;JOAN MARIA/JOAN MARÍA;13;0,10
00954;H;JOFRE;13;0,10
00954;H;JUAN ANDRÉS;13;0,10
00954;D;KAWTAR;13;0,10
00954;H;KILIAN;13;0,10
00954;D;LARISA;13;0,10
00954;H;LUIS ENRIQUE;13;0,10
00954;D;MARIA ALBA/MARÍA ALBA;13;0,10
00954;D;MARIA AMPARO/MARÍA AMPARO;13;0,10
00954;D;MARIA CONSUELO;13;0,10
00954;D;MARIA IMMACULADA;13;0,10
00954;H;MICHAEL;13;0,10
00954;H;MOHA;13;0,10
00954;H;MYKHAYLO;13;0,10
00954;D;NAJIMA;13;0,10
00954;H;NASSIM;13;0,10
00954;H;NIKITA;13;0,10
00954;D;NISRIN;13;0,10
00954;D;OUAFAE;13;0,10
00954;H;PEDRO ANTONIO;13;0,10
00954;H;REDOUAN;13;0,10
00954;H;RIDA;13;0,10
00954;D;RITAJ;13;0,10
00954;H;RUSLAN;13;0,10
00954;H;SAÜL/SAÚL;13;0,10
00954;D;SELENA;13;0,10
00954;D;SERAFINA;13;0,10
00954;H;SMAIL;13;0,10
00954;D;SOUKAYNA;13;0,10
00954;H;STEFAN;13;0,10
00954;D;VERONIKA;13;0,10
00954;D;WISSAL;13;0,10
00954;D;YASMINE;13;0,10
00954;H;ZAKARIAE;13;0,10
01020;H;ABDELHAKIM;12;0,09
01020;H;ABDELKRIM;12;0,09
01020;H;ABDOULAYE;12;0,09
01020;H;AISSA;12;0,09
01020;D;ALAA;12;0,09
01020;D;ALENA;12;0,09
01020;D;ANASTASIIA;12;0,09
01020;D;ANTONIA MARIA;12;0,09
01020;D;AYADA;12;0,09
01020;H;BALDOMERO;12;0,09
01020;D;BASMA;12;0,09
01020;D;BIANCA;12;0,09
01020;D;CAMILA;12;0,09
01020;D;CARINA;12;0,09
01020;D;CATHERINE;12;0,09
01020;D;CLOTILDE;12;0,09
01020;H;DARIO/DARÍO;12;0,09
01020;D;DUNA;12;0,09
01020;H;ELISEO;12;0,09
01020;H;FELIP;12;0,09
01020;H;FLORIN;12;0,09
01020;D;FLORÈNCIA/FLORENCIA;12;0,09
01020;H;GUSTAVO;12;0,09
01020;H;HAKIM;12;0,09
01020;H;HARON;12;0,09
01020;H;HILARIO;12;0,09
01020;H;ILDEFONSO;12;0,09
01020;D;INSAF;12;0,09
01020;D;IRMA;12;0,09
01020;D;ISATOU;12;0,09
01020;H;ISSA;12;0,09
01020;H;ISSAM;12;0,09
01020;H;JAIRO;12;0,09
01020;H;JOAN MARC;12;0,09
01020;H;JOSUÈ/JOSUÉ;12;0,09
01020;H;JOSÉ ALBERTO;12;0,09
01020;H;JOSÉ JAVIER;12;0,09
01020;H;JOSÉ JUAN;12;0,09
01020;H;JOSÉ VICENTE;12;0,09
01020;H;JUAN DE DIOS;12;0,09
01020;H;JUAN ÀNGEL/JUAN ÁNGEL;12;0,09
01020;H;JUSTO;12;0,09
01020;H;KARAM;12;0,09
01020;D;LORENZA;12;0,09
01020;D;LOUIZA;12;0,09
01020;H;LUCIANO;12;0,09
01020;D;MAIA;12;0,09
01020;D;MARCELINA;12;0,09
01020;D;MARIA EULÀLIA/MARÍA EULALIA;12;0,09
01020;D;MARIA INÉS/MARÍA INÉS;12;0,09
01020;D;MARISA;12;0,09
01020;H;MARWAN;12;0,09
01020;H;MODESTO;12;0,09
01020;H;MOHAMMADI;12;0,09
01020;D;NIHAD;12;0,09
01020;H;OTGER;12;0,09
01020;D;OUMAÏMA/OUMAIMA;12;0,09
01020;D;PALOMA;12;0,09
01020;D;PAQUITA;12;0,09
01020;H;RAMIRO;12;0,09
01020;D;REGINA;12;0,09
01020;H;RODRIGO;12;0,09
01020;D;ROMAYSA;12;0,09
01020;D;SAFIA;12;0,09
01020;D;SAKINA;12;0,09
01020;D;TASNIM;12;0,09
01020;D;VISITACIÓN;12;0,09
01020;H;WAEL;12;0,09
01020;H;YURY;12;0,09
01020;D;ÀGUEDA/ÁGUEDA;12;0,09
01090;H;ADEL;11;0,08
01090;D;ADELAIDA;11;0,08
01090;H;ALEXANDRU;11;0,08
01090;D;ALFONSA;11;0,08
01090;D;ALICE;11;0,08
01090;H;ALIEU;11;0,08
01090;D;ALMA;11;0,08
01090;H;ANASTASIO;11;0,08
01090;D;ANDREEA;11;0,08
01090;H;ARES;11;0,08
01090;D;AZAHARA;11;0,08
01090;H;DAMIÀ;11;0,08
01090;H;DOMÈNEC;11;0,08
01090;H;EL MUSTAPHA;11;0,08
01090;H;ES SAID;11;0,08
01090;D;FELICITAT;11;0,08
01090;D;GENOVEVA;11;0,08
01090;H;HAMMOU;11;0,08
01090;D;HASNAE;11;0,08
01090;D;HIDAYA;11;0,08
01090;H;IONEL;11;0,08
01090;H;IONUT;11;0,08
01090;H;ISIDORO;11;0,08
01090;D;IVON;11;0,08
01090;H;JACOB;11;0,08
01090;H;JAWAD;11;0,08
01090;H;JOAN FRANCESC;11;0,08
01090;H;JOSEP MIQUEL;11;0,08
01090;H;JOSÉ ENRIQUE;11;0,08
01090;D;KHADDOUJ;11;0,08
01090;H;KONSTANTIN;11;0,08
01090;D;KÀTIA/KATIA;11;0,08
01090;D;LAMYAE;11;0,08
01090;D;LETÍCIA/LETICIA;11;0,08
01090;D;LIUBOV;11;0,08
01090;H;LUIS FERNANDO;11;0,08
01090;H;LUÍS EDUARDO;11;0,08
01090;H;MAGÍ;11;0,08
01090;H;MANUEL ANTONIO;11;0,08
01090;D;MARIA AURORA/MARÍA AURORA;11;0,08
01090;D;MARIA ESPERANZA/MARÍA ESPERANZA;11;0,08
01090;D;MARIYA;11;0,08
01090;D;MARÍA MILAGROS;11;0,08
01090;D;MARÍA YOLANDA;11;0,08
01090;H;MAURO;11;0,08
01090;H;MBAREK;11;0,08
01090;D;MELISSA;11;0,08
01090;D;MICAELA;11;0,08
01090;H;MICHEL;11;0,08
01090;D;MILOUDA;11;0,08
01090;H;MOUAD;11;0,08
01090;H;MÁXIMO;11;0,08
01090;D;NARCISA;11;0,08
01090;D;NOOR;11;0,08
01090;D;OLESYA;11;0,08
01090;D;OMAIMA;11;0,08
01090;H;OSAMA;11;0,08
01090;D;OXANA;11;0,08
01090;H;PATRICK;11;0,08
01090;H;RAIMUNDO;11;0,08
01090;H;RICHARD;11;0,08
01090;D;RIHAM;11;0,08
01090;H;ROGELIO;11;0,08
01090;D;RUFINA;11;0,08
01090;H;SAIKOU;11;0,08
01090;H;SALIM;11;0,08
01090;D;SANAA;11;0,08
01090;H;SERGEI;11;0,08
01090;D;SILVANA;11;0,08
01090;D;SUSAN;11;0,08
01090;H;VADIM;11;0,08
01090;H;VALENTÍ;11;0,08
01090;H;VENTURA;11;0,08
01090;H;VIOREL;11;0,08
01090;D;YAIZA;11;0,08
01090;D;YANA;11;0,08
01090;H;YURIY;11;0,08
01090;H;ZOUHIR;11;0,08
01168;H;ABDELGHANI;10;0,07
01168;D;ALAE;10;0,07
01168;H;ALAIN;10;0,07
01168;H;ALEKSEI;10;0,07
01168;H;AMJAD;10;0,07
01168;H;ANDRII;10;0,07
01168;H;ANTONIO MARIA/ANTONIO MARÍA;10;0,07
01168;H;ARMAND;10;0,07
01168;H;AUGUSTO;10;0,07
01168;D;AVELINA;10;0,07
01168;H;BACHIR;10;0,07
01168;D;BRIGIDA/BRÍGIDA;10;0,07
01168;H;BRU;10;0,07
01168;D;CARMEN MARIA/CARMEN MARÍA;10;0,07
01168;D;CARMEN ROSA;10;0,07
01168;H;CECILIO;10;0,07
01168;H;DAOUDA;10;0,07
01168;H;DUMITRU;10;0,07
01168;D;DÀMARIS/DÁMARIS/DAMARIS;10;0,07
01168;D;DÈBORA/DÉBORA;10;0,07
01168;D;EDURNE;10;0,07
01168;H;EL MILOUD;10;0,07
01168;H;EL YAMANI;10;0,07
01168;D;ESPERANÇA;10;0,07
01168;D;EVELYN;10;0,07
01168;H;EZEQUIEL;10;0,07
01168;D;FATUMATA;10;0,07
01168;H;FELICIANO;10;0,07
01168;D;FELIPA;10;0,07
01168;D;FELÍCIA;10;0,07
01168;H;FLORENCIO;10;0,07
01168;H;GASPAR;10;0,07
01168;H;GIOVANNI;10;0,07
01168;H;HADDOU;10;0,07
01168;H;HAGIE;10;0,07
01168;H;HATIM;10;0,07
01168;D;INOCÈNCIA/INOCENCIA;10;0,07
01168;D;ISABELLA;10;0,07
01168;D;IVANA;10;0,07
01168;D;JEMAA;10;0,07
01168;H;JON;10;0,07
01168;H;JUAN JESÚS;10;0,07
01168;H;JUAN SEBASTIÁN;10;0,07
01168;D;KARLA;10;0,07
01168;D;LUA;10;0,07
01168;D;LUCIANA;10;0,07
01168;D;MANAR;10;0,07
01168;H;MANUEL ALEJANDRO;10;0,07
01168;D;MARIA ANGUSTIAS;10;0,07
01168;D;MARIA CONSOL;10;0,07
01168;D;MARIA DEL ROCÍO/MARÍA DEL ROCÍO;10;0,07
01168;D;MARIA ESTER/MARÍA ESTER;10;0,07
01168;D;MARIA MANUELA/MARÍA MANUELA;10;0,07
01168;D;MARION;10;0,07
01168;D;MARÍA ROCÍO;10;0,07
01168;D;MELANI;10;0,07
01168;H;MIQUEL ÀNGEL/MIQUEL ÁNGEL;10;0,07
01168;D;MIRANDA;10;0,07
01168;H;MOHAMADOU;10;0,07
01168;H;MOHAMED AMINE;10;0,07
01168;D;MOUNA;10;0,07
01168;D;NADA;10;0,07
01168;D;NADEZDA;10;0,07
01168;H;NAJIB;10;0,07
01168;D;NEZHA;10;0,07
01168;H;OCTAVI;10;0,07
01168;D;OLHA;10;0,07
01168;D;OUAFAA;10;0,07
01168;D;OUAHIBA;10;0,07
01168;D;PATROCINIO;10;0,07
01168;D;PIETAT;10;0,07
01168;D;POLINA;10;0,07
01168;D;RAJAE;10;0,07
01168;D;SAGRARIO;10;0,07
01168;D;SALOMÉ;10;0,07
01168;D;SALVADORA;10;0,07
01168;H;STANISLAV;10;0,07
01168;D;TANIT;10;0,07
01168;H;TAOUFIK;10;0,07
01168;H;TEODORO;10;0,07
01168;D;TETIANA;10;0,07
01168;D;TOUCHA;10;0,07
01168;D;TRIANA;10;0,07
01168;D;YOUSSRA;10;0,07
01168;H;ZACARÍAS;10;0,07
01168;D;ZAKIA;10;0,07
01254;H;ABDERRAZZAK;9;0,07
01254;D;ADOLFINA;9;0,07
01254;D;AISHA;9;0,07
01254;H;AMADEO;9;0,07
01254;D;AMAIA;9;0,07
01254;H;AMAT;9;0,07
01254;D;ANAMARIA;9;0,07
01254;D;ANGÈLICA/ANGÉLICA;9;0,07
01254;D;ANIA;9;0,07
01254;D;ARES;9;0,07
01254;H;BAGHDAD;9;0,07
01254;H;BELAID;9;0,07
01254;H;BOGDAN;9;0,07
01254;H;BOUBACAR;9;0,07
01254;D;BRENDA;9;0,07
01254;D;BRIGITTE;9;0,07
01254;H;CELESTINO;9;0,07
01254;D;CHAIMA;9;0,07
01254;D;CLÀUDIA PATRÍCIA/CLAUDIA PATRICIA;9;0,07
01254;D;CONXITA;9;0,07
01254;D;CORINA;9;0,07
01254;D;DANA;9;0,07
01254;D;DORINA;9;0,07
01254;D;DÀLIA/DALIA;9;0,07
01254;H;EL BACHIR;9;0,07
01254;D;EMILY;9;0,07
01254;H;ESSA;9;0,07
01254;H;EVGENY;9;0,07
01254;H;FABIO;9;0,07
01254;D;FADILA;9;0,07
01254;D;FIRDAWS;9;0,07
01254;D;FOUZIA;9;0,07
01254;H;FRANCESC DE PAULA;9;0,07
01254;H;FRANCISCO JESÚS;9;0,07
01254;D;GAL LA;9;0,07
01254;D;GHIZLAN;9;0,07
01254;D;HASSANA;9;0,07
01254;D;ISRAA;9;0,07
01254;D;ITZIAR;9;0,07
01254;H;IÑAKI;9;0,07
01254;D;JACINTA;9;0,07
01254;D;JINAN;9;0,07
01254;H;JOAN MANEL;9;0,07
01254;D;JOANNA;9;0,07
01254;H;JOHN;9;0,07
01254;H;JOSEP RAMON;9;0,07
01254;H;JOSÉ ANDRÉS;9;0,07
01254;H;JOSÉ JOAQUÍN;9;0,07
01254;H;JOSÉ PEDRO;9;0,07
01254;H;JUAN IGNACIO;9;0,07
01254;D;KAREN;9;0,07
01254;H;KHALED;9;0,07
01254;D;KRISTINA;9;0,07
01254;D;LINDA;9;0,07
01254;D;LISA;9;0,07
01254;H;MAKSIM;9;0,07
01254;H;MAKSYM;9;0,07
01254;H;MANUEL JESÚS;9;0,07
01254;D;MARAM;9;0,07
01254;D;MARIA ADELA;9;0,07
01254;D;MARIA ANA/MARÍA ANA;9;0,07
01254;D;MARIA ASSUMPTA;9;0,07
01254;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;9;0,07
01254;D;MARIA JÚLIA/MARÍA JULIA;9;0,07
01254;D;MAYA;9;0,07
01254;D;MIRELA;9;0,07
01254;H;MOKHTAR;9;0,07
01254;H;MOSTAPHA;9;0,07
01254;H;MUHAMMED;9;0,07
01254;H;NAHUEL;9;0,07
01254;D;NICOLETA;9;0,07
01254;H;NÈSTOR/NÉSTOR;9;0,07
01254;D;OTÍLIA/OTILIA;9;0,07
01254;H;OUMAR;9;0,07
01254;H;OUSMANE;9;0,07
01254;H;PEDRO MANUEL;9;0,07
01254;H;PEDRO MIGUEL;9;0,07
01254;H;RENATO;9;0,07
01254;D;RHIMOU;9;0,07
01254;H;RODOLFO;9;0,07
01254;D;ROEYA;9;0,07
01254;D;SAFA;9;0,07
01254;D;SAFAA;9;0,07
01254;D;SALOUA;9;0,07
01254;D;SUSAGNA;9;0,07
01254;H;TAHAR;9;0,07
01254;H;TAIEB;9;0,07
01254;H;THOMAS;9;0,07
01254;D;TXELL;9;0,07
01254;H;URIEL;9;0,07
01254;H;VLADYSLAV;9;0,07
01254;D;WASSIMA;9;0,07
01254;H;YASSIR;9;0,07
01254;D;YULIYA;9;0,07
01254;H;ZAID;9;0,07
01254;D;ZAIDA;9;0,07
01254;D;ÀGATA/ÁGATA;9;0,07
01254;D;ÍNDIA;9;0,07
01352;H;ABDELMALIK;8;0,06
01352;H;ABDELOUAHAB;8;0,06
01352;H;ABDELOUAHID;8;0,06
01352;H;AIMAN;8;0,06
01352;D;AINOHA;8;0,06
01352;D;ALBINA;8;0,06
01352;D;ALEXANDRA MARIA/ALEXANDRA MARÍA;8;0,06
01352;D;ANA CRISTINA;8;0,06
01352;H;ANDRÉS FELIPE;8;0,06
01352;D;ANGÈLICA MARIA/ANGÉLICA MARÍA;8;0,06
01352;H;ANUAR;8;0,06
01352;H;ARCADIO;8;0,06
01352;H;AYMANE;8;0,06
01352;D;BALBINA;8;0,06
01352;D;BIENVENIDA;8;0,06
01352;H;BIENVENIDO;8;0,06
01352;H;CARLOS EDUARDO;8;0,06
01352;H;CARLOS JOSÉ;8;0,06
01352;H;CARLOS MANUEL;8;0,06
01352;H;CHRISTOPHER;8;0,06
01352;H;CLEMENTE;8;0,06
01352;H;CONRAD;8;0,06
01352;H;CONSTANTINO;8;0,06
01352;D;DAFNE;8;0,06
01352;D;DALILA;8;0,06
01352;H;DIONISIO;8;0,06
01352;D;DRIFA;8;0,06
01352;D;EL GHALIA;8;0,06
01352;H;EL HASSANE;8;0,06
01352;H;EL HOUSSINE;8;0,06
01352;H;ELADIO;8;0,06
01352;D;ELLA;8;0,06
01352;D;EMILIANA;8;0,06
01352;H;ENEKO;8;0,06
01352;D;EVANGELINA;8;0,06
01352;H;FAISSAL;8;0,06
01352;D;FAOUZIA;8;0,06
01352;H;FAUSTO;8;0,06
01352;H;FODAY;8;0,06
01352;H;FRANK;8;0,06
01352;D;GANNA;8;0,06
01352;D;GLÒRIA MARIA/GLORIA MARÍA;8;0,06
01352;H;GRAU;8;0,06
01352;H;GUIU;8;0,06
01352;D;HAJA;8;0,06
01352;H;HERIBERT;8;0,06
01352;D;ILUMINADA;8;0,06
01352;H;ISHAK;8;0,06
01352;D;ITTO;8;0,06
01352;D;IULIIA;8;0,06
01352;H;IYAD;8;0,06
01352;D;JANET;8;0,06
01352;D;JIHANE;8;0,06
