# Noms de la població. 2020
# Comarques Gironines
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=c2
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00309;D;MARIA LLUÏSA/MARÍA LLUÏSA;364;0,48
00309;D;TATIANA;364;0,48
00311;D;LORENA;363;0,48
00311;D;RAMONA;363;0,48
00313;H;HÈCTOR/HÉCTOR;360;0,47
00314;D;ARACELI;359;0,47
00314;D;SALMA;359;0,47
00314;H;ÁLVARO;359;0,47
00317;D;ROCÍO;357;0,47
00318;H;ERIK;356;0,47
00319;D;AICHA;355;0,47
00320;H;ALEXANDER;350;0,46
00321;H;AGUSTÍ;349;0,46
00322;H;LUCAS;348;0,46
00323;D;MARIA ÀNGELA/MARÍA ÁNGELA;345;0,45
00324;H;BILAL;344;0,45
00324;H;CHRISTIAN;344;0,45
00324;H;IGNASI;344;0,45
00327;D;ELISABETH;340;0,45
00327;D;ESTEL;340;0,45
00327;H;KEVIN;340;0,45
00330;H;JUAN FRANCISCO;339;0,45
00331;H;EUDALD;338;0,45
00332;D;MARIANA;336;0,44
00333;H;IGNACIO;332;0,44
00334;D;ESPERANZA;331;0,44
00335;D;NAIMA;330;0,43
00336;H;MIMOUN;328;0,43
00337;D;ELISA;325;0,43
00338;H;MOISÈS/MOISÉS;323;0,43
00339;H;HICHAM;322;0,42
00339;D;SUSANNA;322;0,42
00341;H;BRUNO;321;0,42
00342;D;MALIKA;320;0,42
00343;D;MALAK;319;0,42
00344;D;IRIS;316;0,42
00344;H;JOSÉ MIGUEL;316;0,42
00344;D;MARÍA DE LOS ÁNGELES;316;0,42
00344;D;MATILDE;316;0,42
00344;H;SAMUEL;316;0,42
00349;D;AMINA;315;0,41
00349;D;AMPARO;315;0,41
00349;D;GISELA;315;0,41
00349;D;QUERALT;315;0,41
00349;H;ROC;315;0,41
00354;H;ABDELLAH;313;0,41
00354;H;EDGAR;313;0,41
00356;D;ADELA;312;0,41
00357;H;HAMZA;309;0,41
00358;D;MARGARIDA;307;0,40
00359;H;LORENZO;306;0,40
00360;D;RUTH;305;0,40
00361;D;TAMARA;304;0,40
00362;H;ANAS/ANÁS;301;0,40
00362;D;LIA/LÍA;301;0,40
00362;D;PURIFICACIÓN;301;0,40
00365;H;MARIANO;298;0,39
00365;D;NATIVIDAD;298;0,39
00367;D;RITA;297;0,39
00368;H;CRISTÓBAL;296;0,39
00369;D;SAMIRA;295;0,39
00370;H;GUILLERMO;294;0,39
00371;D;MARIA CONCEPCIÓN/MARÍA CONCEPCIÓN;293;0,39
00372;H;KHALID;292;0,38
00373;D;ALÈXIA/ALEXIA;290;0,38
00374;D;DIANA;289;0,38
00374;D;KARIMA;289;0,38
00374;D;LEONOR;289;0,38
00377;H;UNAI;287;0,38
00378;H;ABDELKADER;286;0,38
00379;H;ABDELAZIZ;285;0,38
00379;H;FELIPE;285;0,38
00379;H;JONATAN/JONATÁN;285;0,38
00379;H;MAMADOU;285;0,38
00383;D;EULÀLIA/EULALIA;282;0,37
00384;D;SOLEDAD;281;0,37
00385;H;IBRAHIM;278;0,37
00385;D;NIEVES;278;0,37
00387;D;FATIHA;273;0,36
00388;D;ELISENDA;272;0,36
00389;H;ALFREDO;271;0,36
00389;D;ANA ISABEL;271;0,36
00391;D;VALÈRIA/VALERIA;270;0,36
00392;D;MARIA ASSUMPCIÓ;267;0,35
00393;D;ALEJANDRA;265;0,35
00394;H;ERNEST;264;0,35
00394;D;RACHIDA;264;0,35
00396;H;MOUSSA;263;0,35
00396;D;RAFAELA;263;0,35
00398;H;ELOY;259;0,34
00398;H;ISIDRO;259;0,34
00398;H;VICENÇ;259;0,34
00401;D;ANGELINA;257;0,34
00402;D;JENNIFER;256;0,34
00402;D;MARIA NIEVES/MARÍA NIEVES;256;0,34
00404;H;AYMAN;255;0,34
00404;H;LEO;255;0,34
00406;D;GINA;252;0,33
00406;H;JONATHAN;252;0,33
00408;D;AMÀLIA/AMALIA;250;0,33
00409;D;SAIDA;249;0,33
00410;D;MARIA GLÒRIA/MARÍA GLORIA;245;0,32
00411;H;EBRIMA;244;0,32
00412;D;YASMINA;243;0,32
00413;H;VALENTÍN;242;0,32
00413;H;YASSINE;242;0,32
00415;D;HANANE;241;0,32
00415;H;QUIM;241;0,32
00417;D;MARIA ROSARIO/MARÍA ROSARIO;238;0,31
00418;D;CECÍLIA/CECILIA;237;0,31
00418;H;JOSÉ RAMON/JOSÉ RAMÓN;237;0,31
00420;H;ABDESLAM;236;0,31
00420;D;MARIA EUGÈNIA/MARÍA EUGENIA;236;0,31
00422;H;JAMAL;235;0,31
00423;D;ANA BELÉN;233;0,31
00424;D;MARIAMA;232;0,31
00425;D;HAWA;231;0,30
00425;H;IBRAHIMA;231;0,30
00427;H;LLORENÇ;230;0,30
00428;H;MARÇAL;229;0,30
00429;D;REMEI;227;0,30
00429;D;ROSALIA/ROSALÍA;227;0,30
00429;H;ZAKARIA;227;0,30
00432;H;AZIZ;225;0,30
00432;D;BÀRBARA/BÁRBARA;225;0,30
00434;H;MATEO;224;0,30
00435;H;KARIM;223;0,29
00435;D;MIA;223;0,29
00437;D;VIRGÍNIA/VIRGINIA;222;0,29
00438;D;BOUCHRA;221;0,29
00439;D;AMINATA;219;0,29
00439;H;HAMID;219;0,29
00441;H;CÈSAR/CÉSAR;218;0,29
00442;H;BLAI;217;0,29
00443;D;ERIKA;215;0,28
00443;D;LINA;215;0,28
00443;H;YASSIN;215;0,28
00446;D;AGNÈS;214;0,28
00446;D;LAILA;214;0,28
00448;D;MARIA NÚRIA/MARÍA NURIA;213;0,28
00449;D;HAJAR;212;0,28
00450;D;AGUSTINA;211;0,28
00450;H;VÍCTOR MANUEL;211;0,28
00452;H;VASILE;210;0,28
00453;D;LATIFA;209;0,28
00453;D;MARIA SOLEDAD/MARÍA SOLEDAD;209;0,28
00455;H;DRISS;208;0,27
00455;D;MARWA;208;0,27
00457;H;EMILI;207;0,27
00457;H;GREGORIO;207;0,27
00457;H;JUAN MIGUEL;207;0,27
00457;D;LLUÏSA;207;0,27
00457;D;NINA;207;0,27
00462;H;ROMAN/ROMÁN;206;0,27
00463;H;ALAN;205;0,27
00464;D;GABRIELA;204;0,27
00465;H;ABDERRAHIM;203;0,27
00466;D;SHEILA;202;0,27
00467;D;CONSOL;201;0,26
00467;D;PIEDAD;201;0,26
00469;D;ESTRELLA;200;0,26
00470;D;ISABEL MARIA/ISABEL MARÍA;199;0,26
00470;D;JAMILA;199;0,26
00470;D;MILAGROS;199;0,26
00473;H;AMADOU;198;0,26
00473;H;ISMAÏL/ISMAÍL;198;0,26
00475;D;AROA;197;0,26
00475;D;MARIA NEUS/MARÍA NEUS;197;0,26
00477;D;LARA;196;0,26
00478;D;CATERINA;195;0,26
00479;H;JOSÉ FRANCISCO;194;0,26
00480;D;SOUAD;192;0,25
00481;D;AITANA;189;0,25
00481;D;HAYAT;189;0,25
00481;D;IKRAM;189;0,25
00484;H;JUAN RAMON/JUAN RAMÓN;188;0,25
00484;H;SAMIR;188;0,25
00486;H;AXEL;186;0,25
00486;D;CHLOE/CHLÓE;186;0,25
00488;H;ALFONS;185;0,24
00488;H;AMIR;185;0,24
00488;H;BRAHIM;185;0,24
00488;D;EUGÈNIA/EUGENIA;185;0,24
00488;H;FEDERICO;185;0,24
00488;D;GALA;185;0,24
00494;D;AMÈLIA/AMELIA;184;0,24
00494;D;ANAÍS/ANAÏS/ANAIS;184;0,24
00494;D;ASCENSION/ASCENSIÓN;184;0,24
00497;H;GONZALO;183;0,24
00497;H;ION;183;0,24
00497;D;SIHAM;183;0,24
00500;D;HANAN;181;0,24
00500;H;YOUNES;181;0,24
00502;H;JUAN LUIS;180;0,24
00502;H;MUHAMADOU;180;0,24
00502;D;NAJAT;180;0,24
00505;H;RAFEL;179;0,24
00505;D;VICENTA;179;0,24
00507;D;MARIA DEL ROSER/MARÍA DEL ROSER;178;0,23
00508;H;CARLOS ALBERTO;177;0,23
00509;H;ARTURO;176;0,23
00509;D;IMAN;176;0,23
00509;D;LOLA;176;0,23
00512;H;DYLAN;175;0,23
00513;D;AINARA;174;0,23
00513;H;GERMÁN;174;0,23
00513;H;GHEORGHE;174;0,23
00516;D;MARIA MAGDALENA/MARÍA MAGDALENA;173;0,23
00516;D;NICOLE;173;0,23
00516;D;REBECA;173;0,23
00519;H;ERNESTO;172;0,23
00519;H;ILYAS;172;0,23
00519;D;MARIA GRÀCIA/MARÍA GRACIA;172;0,23
00519;D;MARIA LUZ/MARÍA LUZ;172;0,23
00519;D;SORAYA;172;0,23
00524;D;AINOA;170;0,22
00524;D;LEIRE;170;0,22
00524;D;ZOHRA;170;0,22
00527;D;ADORACIÓN;169;0,22
00527;H;ARAN/ARÁN;169;0,22
00527;H;EUGENIO;169;0,22
00527;D;HAFIDA;169;0,22
00527;D;MARIA INMACULADA/MARÍA INMACULADA;169;0,22
00527;D;SVETLANA;169;0,22
00533;D;ELNA;168;0,22
00533;D;JORDINA;168;0,22
00535;H;BENITO;167;0,22
00535;H;SIMON/SIMÓN;167;0,22
00535;D;YASMIN;167;0,22
00538;H;ARTUR;165;0,22
00538;D;FATOU;165;0,22
00538;D;ISONA;165;0,22
00538;H;LUCÀ;165;0,22
00542;H;ADIL;164;0,22
00542;H;ENZO;164;0,22
00544;D;AMAL;163;0,21
00544;D;AMIRA;163;0,21
00546;D;DÚNIA/DUNIA;162;0,21
00546;H;ELÍAS;162;0,21
00546;H;NABIL;162;0,21
00546;H;OUSSAMA;162;0,21
00550;H;ACHRAF;161;0,21
00551;H;PEP;160;0,21
00552;D;ASMAE;159;0,21
00552;D;CORAL;159;0,21
00552;D;OLÍVIA/OLIVIA;159;0,21
00552;D;ÀNGELS;159;0,21
00556;H;JUAN PEDRO;158;0,21
00557;H;BAKARY;157;0,21
00557;H;SAMBA;157;0,21
00559;D;IRYNA;156;0,21
00559;D;JULIANA;156;0,21
00559;D;MARIA BELÉN/MARÍA BELÉN;156;0,21
00562;H;IGOR;155;0,20
00563;H;JOSEP LLUÍS;154;0,20
00563;H;MATEU;154;0,20
00563;D;SIRA;154;0,20
00566;H;ANTONIO JOSÉ;153;0,20
00566;D;ASSUMPCIÓ;153;0,20
00566;D;HERMÍNIA/HERMINIA;153;0,20
00566;D;IMANE;153;0,20
00570;H;ABDOULAYE;152;0,20
00570;D;FELISA;152;0,20
00570;H;ISIDRE;152;0,20
00573;H;IOAN;151;0,20
00573;D;IRIA/IRÍA;151;0,20
00573;D;JÈNIFER/JENIFER;151;0,20
00576;D;RAHMA;150;0,20
00576;H;VLADIMIR;150;0,20
00578;H;LAMIN;149;0,20
00579;D;BELÉN;148;0,19
00579;H;JOSÉ CARLOS;148;0,19
00579;D;MARIA FRANCISCA/MARÍA FRANCISCA;148;0,19
00579;H;MATÍAS;148;0,19
00579;D;NOUR;148;0,19
00579;D;ZOÈ/ZOÉ/ZOE;148;0,19
00585;D;DINA;146;0,19
00585;D;GUADALUPE;146;0,19
00587;D;ALINA;145;0,19
00587;D;NAIARA;145;0,19
00587;D;VIOLETA;145;0,19
00590;D;DESIRÉE;144;0,19
00591;H;ABDELKARIM;143;0,19
00591;H;FOUAD;143;0,19
00593;H;IMRAN;142;0,19
00593;H;JOFRE;142;0,19
00595;D;ESTELA;141;0,19
00595;H;FRANCISCO MANUEL;141;0,19
00595;D;HALIMA;141;0,19
00595;D;JÈSICA/JESICA;141;0,19
00595;D;MARIA DELS ÀNGELS;141;0,19
00595;D;PETRA;141;0,19
00595;H;VOLODYMYR;141;0,19
00602;H;ABDELILAH;140;0,18
00603;D;FATIMA ZOHRA;139;0,18
00603;D;FLORA;139;0,18
00603;H;MARCO;139;0,18
00603;H;OLEKSANDR;139;0,18
00603;D;THAÍS/THAIS;139;0,18
00608;D;FLORENTINA;138;0,18
00608;H;LIAM;138;0,18
00608;D;MARIA DEL ROSARIO/MARÍA DEL ROSARIO;138;0,18
00608;D;SANAE;138;0,18
00612;D;ADA;137;0,18
00612;H;ADAMA;137;0,18
00612;H;MARIAN;137;0,18
00612;H;NOUREDDINE;137;0,18
00612;D;YAMINA;137;0,18
00617;D;AMANDA;136;0,18
00617;H;DENÍS/DENIS;136;0,18
00617;H;SEBASTIÀ;136;0,18
00617;H;SERGEY;136;0,18
00617;D;YOUSRA;136;0,18
00622;D;ENGRACIA;135;0,18
00622;H;GRAU;135;0,18
00622;D;ZAHRA;135;0,18
00622;D;ÀFRICA/ÁFRICA;135;0,18
00626;D;EKATERINA;134;0,18
00626;D;FARAH;134;0,18
00626;H;JUAN PABLO;134;0,18
00629;H;GIL;133;0,18
00629;H;MÀRIUS;133;0,18
00631;H;LUIS MIGUEL;132;0,17
00631;D;MARIA ENCARNACIÓN/MARÍA ENCARNACIÓN;132;0,17
00633;H;ALEXIS;131;0,17
00633;D;FADMA;131;0,17
00633;H;FERMÍN;131;0,17
00636;D;IVETTE;130;0,17
00636;D;NAIA;130;0,17
00636;D;NAYARA;130;0,17
00636;D;RUT;130;0,17
00640;H;ABDELLATIF;129;0,17
00640;D;HABIBA;129;0,17
00640;D;VERA;129;0,17
00643;D;ADELINA;128;0,17
00643;H;DAMIÀ;128;0,17
00643;H;JOSÉ ÀNGEL/JOSÉ ÁNGEL;128;0,17
00643;H;MOSTAFA;128;0,17
00647;H;BARTOLOMÉ;127;0,17
00647;D;CHAIMAE;127;0,17
00647;D;SABINA;127;0,17
00650;H;DAMIÁN;126;0,17
00651;D;FATUMATA;125;0,16
