# Noms de la població. 2020
# Gironès
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d20
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00671;H;LUIS FERNANDO;31;0,16
00671;H;NOUREDDINE;31;0,16
00671;D;SABINA;31;0,16
00683;H;ABDELMAJID;30;0,16
00683;D;ADA;30;0,16
00683;D;ALMA;30;0,16
00683;H;AMINE;30;0,16
00683;H;BUBACARR;30;0,16
00683;D;CÀNDIDA/CÁNDIDA;30;0,16
00683;H;ELÍAS;30;0,16
00683;H;GIL;30;0,16
00683;H;JUAN PEDRO;30;0,16
00683;D;JUANA MARIA/JUANA MARÍA;30;0,16
00683;H;JULIO CÈSAR/JULIO CÉSAR;30;0,16
00683;D;KAOUTAR;30;0,16
00683;D;LAYLA;30;0,16
00683;D;MARIA CRUZ/MARÍA CRUZ;30;0,16
00683;H;WALID;30;0,16
00683;H;YERAY;30;0,16
00699;H;ABDELLATIF;29;0,15
00699;D;HABIBA;29;0,15
00699;D;HOURIA;29;0,15
00699;H;ISRAEL;29;0,15
00699;H;JOAN MARIA/JOAN MARÍA;29;0,15
00699;H;LEONARDO;29;0,15
00699;D;LOUBNA;29;0,15
00699;D;MARIA PAZ/MARÍA PAZ;29;0,15
00699;D;MIMOUNT;29;0,15
00699;H;MOHAMED AMIN;29;0,15
00699;D;NAIARA;29;0,15
00699;H;OLEGUER;29;0,15
00699;H;YASSIR;29;0,15
00712;D;ADELINA;28;0,14
00712;H;ALEXANDRU;28;0,14
00712;H;ALIOU;28;0,14
00712;H;ARTURO;28;0,14
00712;D;CHAIMAE;28;0,14
00712;D;FARIDA;28;0,14
00712;H;FIDEL;28;0,14
00712;D;FLORENTINA;28;0,14
00712;H;ISSAM;28;0,14
00712;H;JACINTO;28;0,14
00712;H;JOAN CARLES;28;0,14
00712;H;LUIS MIGUEL;28;0,14
00712;D;MARIA ENCARNACIÓN/MARÍA ENCARNACIÓN;28;0,14
00712;D;MARIA REMEDIOS/MARÍA REMEDIOS;28;0,14
00712;H;OLIVER;28;0,14
00712;D;PALMIRA;28;0,14
00712;D;SALIMA;28;0,14
00712;D;VICENTA;28;0,14
00730;H;ABDERRAHMAN;27;0,14
00730;H;ALEXIS;27;0,14
00730;H;ANOUAR;27;0,14
00730;H;ARCADI;27;0,14
00730;H;BENJAMÍN;27;0,14
00730;D;CORA;27;0,14
00730;H;DEMBA;27;0,14
00730;H;GERARDO;27;0,14
00730;D;HERMÍNIA/HERMINIA;27;0,14
00730;D;HOUDA;27;0,14
00730;H;JOAN ANTONI;27;0,14
00730;D;MAGALÍ;27;0,14
00730;D;MARIA ALBA/MARÍA ALBA;27;0,14
00730;D;MARIA CLARA/MARÍA CLARA;27;0,14
00730;D;MIHAELA;27;0,14
00730;D;REGINA;27;0,14
00730;D;RÀNIA/RANIA;27;0,14
00730;H;TARIK;27;0,14
00730;D;YASMIN;27;0,14
00730;H;YAYA;27;0,14
00730;D;ZOHRA;27;0,14
00751;H;ABDESSAMAD;26;0,13
00751;H;BRIAN;26;0,13
00751;H;FOUAD;26;0,13
00751;D;IRYNA;26;0,13
00751;H;JORGE LUIS;26;0,13
00751;H;KAMAL;26;0,13
00751;H;MAHAMADU;26;0,13
00751;H;MOUNIR;26;0,13
00751;D;OLENA;26;0,13
00751;H;PEDRO JOSÉ;26;0,13
00751;D;SALUD;26;0,13
00751;H;SEBASTIÀ;26;0,13
00751;H;THIAGO;26;0,13
00764;D;AISHA;25;0,13
00764;H;AMARA;25;0,13
00764;H;BARTOLOMÉ;25;0,13
00764;H;BENITO;25;0,13
00764;H;DAMIÁN;25;0,13
00764;H;DAN;25;0,13
00764;H;DENÍS/DENIS;25;0,13
00764;D;ELIZABETH;25;0,13
00764;D;ENCARNA;25;0,13
00764;D;GAL LA;25;0,13
00764;D;GRETA;25;0,13
00764;D;HAJA;25;0,13
00764;H;IÑAKI;25;0,13
00764;H;JOAN JOSEP;25;0,13
00764;D;KAWTAR;25;0,13
00764;D;MARIA ESTHER/MARÍA ESTHER;25;0,13
00764;H;MOSTAFA;25;0,13
00764;D;OUMAYMA;25;0,13
00764;H;RAFEL;25;0,13
00764;H;RAIMON/RAIMÓN;25;0,13
00764;H;SERAFÍN;25;0,13
00764;D;SVETLANA;25;0,13
00764;D;TEODORA;25;0,13
00764;H;VOLODYMYR;25;0,13
00764;D;ÀNNIA/ANNIA;25;0,13
00789;H;ABDELHAKIM;24;0,12
00789;D;ADELAIDA;24;0,12
00789;H;ANSUMANA;24;0,12
00789;H;ARMANDO;24;0,12
00789;H;DEREK;24;0,12
00789;D;DUNA;24;0,12
00789;D;ENCARNACIO;24;0,12
00789;D;ENGRACIA;24;0,12
00789;D;ESTELA;24;0,12
00789;H;EUGENI;24;0,12
00789;H;FARID;24;0,12
00789;H;FLORENCIO;24;0,12
00789;H;HAGIE;24;0,12
00789;H;KAI;24;0,12
00789;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;24;0,12
00789;D;NARCISA;24;0,12
00789;H;NOAH;24;0,12
00789;D;NOURA;24;0,12
00789;H;SOUFIAN;24;0,12
00789;H;URIEL;24;0,12
00789;D;ZINEB;24;0,12
00810;H;ABDERRAHMANE;23;0,12
00810;H;ANASS;23;0,12
00810;D;AURA;23;0,12
00810;D;AWA;23;0,12
00810;H;BALDOMERO;23;0,12
00810;D;CLOÈ/CLOE;23;0,12
00810;D;ESPERANÇA;23;0,12
00810;D;FATIMA ZOHRA;23;0,12
00810;H;FLORIN;23;0,12
00810;H;JOSÉ JAVIER;23;0,12
00810;H;LAMINE;23;0,12
00810;H;LASSANA;23;0,12
00810;D;LILIANA;23;0,12
00810;D;LUA;23;0,12
00810;D;MANAL;23;0,12
00810;H;REDA;23;0,12
00810;D;ZAIRA;23;0,12
00827;H;ADÁN;22;0,11
00827;D;AISSA;22;0,11
00827;D;ANASTÀSIA/ANASTASIA;22;0,11
00827;H;ANDREI;22;0,11
00827;H;ARITZ;22;0,11
00827;D;BIBIANA;22;0,11
00827;D;CANDELA;22;0,11
00827;H;CARLOS EDUARDO;22;0,11
00827;H;DARIO/DARÍO;22;0,11
00827;H;DOMÈNEC;22;0,11
00827;H;EZEQUIEL;22;0,11
00827;D;FADOUA;22;0,11
00827;H;HAFID;22;0,11
00827;D;HAKIMA;22;0,11
00827;H;IONUT;22;0,11
00827;H;JOAN MARC;22;0,11
00827;H;JUAN DAVID;22;0,11
00827;D;MARIA BEGOÑA/MARÍA BEGOÑA;22;0,11
00827;D;SARAH;22;0,11
00846;H;ABDELHAK;21;0,11
00846;D;AHLAM;21;0,11
00846;D;ASSIA;21;0,11
00846;H;DUMITRU;21;0,11
00846;D;ESMERALDA;21;0,11
00846;D;FILOMENA;21;0,11
00846;H;GUIU;21;0,11
00846;D;HAFSA;21;0,11
00846;D;ISOLDA;21;0,11
00846;H;JOSEP ORIOL;21;0,11
00846;D;KADIJATOU;21;0,11
00846;D;KAREN;21;0,11
00846;H;KISSIMA;21;0,11
00846;H;LAHCEN;21;0,11
00846;D;MAIA;21;0,11
00846;D;MAIMOUNA;21;0,11
00846;D;MARIA ELISA/MARÍA ELISA;21;0,11
00846;D;MARIA TRINIDAD/MARÍA TRINIDAD;21;0,11
00846;D;MARIBEL;21;0,11
00846;H;MICHAEL;21;0,11
00846;H;MODESTO;21;0,11
00846;H;MÀXIM;21;0,11
00846;D;NICOLETA;21;0,11
00846;H;NOEL;21;0,11
00846;H;OLEKSANDR;21;0,11
00846;D;PAOLA;21;0,11
00846;H;SEYDOU;21;0,11
00846;D;VINYET;21;0,11
00846;D;YAIZA;21;0,11
00846;D;YASMINE;21;0,11
00876;H;ABDELALI;20;0,10
00876;D;ADAMA;20;0,10
00876;D;ARIANNA;20;0,10
00876;H;BENAISSA;20;0,10
00876;H;BERNARDO;20;0,10
00876;H;CAYETANO;20;0,10
00876;H;CÁNDIDO;20;0,10
00876;H;EUSEBIO;20;0,10
00876;D;FERNANDA;20;0,10
00876;H;GEORGE;20;0,10
00876;D;IOANA;20;0,10
00876;D;IOLANDA;20;0,10
00876;H;IONEL;20;0,10
00876;D;JANNAT;20;0,10
00876;H;JESÚS MARIA/JESÚS MARIÀ/JESÚS MARÍA;20;0,10
00876;H;JORGE ALBERTO;20;0,10
00876;D;JOSEPA;20;0,10
00876;H;JULIÀ;20;0,10
00876;H;JUSTO;20;0,10
00876;D;LUZ MARINA;20;0,10
00876;D;MARCELINA;20;0,10
00876;D;MARIA AMPARO/MARÍA AMPARO;20;0,10
00876;D;MARIA LAURA/MARÍA LAURA;20;0,10
00876;H;MOUAD;20;0,10
00876;H;MOUSTAPHA;20;0,10
00876;D;NATALIYA;20;0,10
00876;H;ROSENDO;20;0,10
00876;H;SAIDOU;20;0,10
00876;H;SEKOU;20;0,10
00876;H;SIMON/SIMÓN;20;0,10
00876;D;SOUMIA;20;0,10
00876;D;TANIT;20;0,10
00876;H;VALENTÍ;20;0,10
00909;D;AMIE;19;0,10
00909;H;CONSTANTIN;19;0,10
00909;D;ERICA;19;0,10
00909;H;FRANCISCO ANTONIO;19;0,10
00909;D;HANAE;19;0,10
00909;D;HIBA;19;0,10
00909;H;JAOUAD;19;0,10
00909;H;JOSUÈ/JOSUÉ;19;0,10
00909;H;JOSÉ DAVID;19;0,10
00909;D;LYDIA;19;0,10
00909;D;MARIA AUXILIADORA;19;0,10
00909;D;MARIA ESPERANZA/MARÍA ESPERANZA;19;0,10
00909;D;MERIEM;19;0,10
00909;H;MIHAI;19;0,10
00909;H;MUHAMMED;19;0,10
00909;D;OKSANA;19;0,10
00909;H;OT;19;0,10
00909;H;OTGER;19;0,10
00909;H;PASCUAL;19;0,10
00909;H;PEDRO LUIS;19;0,10
00909;D;SALIHA;19;0,10
00909;H;SANTOS;19;0,10
00909;D;VERA;19;0,10
00909;H;YACOUBA;19;0,10
00909;D;YAMNA;19;0,10
00934;D;AISA;18;0,09
00934;H;ALONSO;18;0,09
00934;D;ANABEL;18;0,09
00934;H;ARAM;18;0,09
00934;H;AURELIO;18;0,09
00934;H;AYMANE;18;0,09
00934;H;BABA;18;0,09
00934;H;CARMELO;18;0,09
00934;D;CONSOLACION;18;0,09
00934;H;DANI;18;0,09
00934;H;DIONISIO;18;0,09
00934;D;DÀLIA/DALIA;18;0,09
00934;D;DÈLIA/DELIA;18;0,09
00934;H;FLORENTINO;18;0,09
00934;H;FODAY;18;0,09
00934;H;GUSTAVO;18;0,09
00934;H;GUSTAVO ADOLFO;18;0,09
00934;D;IBTISSAM;18;0,09
00934;H;ILDEFONSO;18;0,09
00934;H;ISHAK;18;0,09
00934;D;JACINTA;18;0,09
00934;H;JOSÉ ENRIQUE;18;0,09
00934;H;LASANA;18;0,09
00934;D;LENA;18;0,09
00934;H;LUCIANO;18;0,09
00934;H;LUIS ENRIQUE;18;0,09
00934;H;MAKAN;18;0,09
00934;H;MARCELINO;18;0,09
00934;D;MARIA CINTA/MARÍA CINTA;18;0,09
00934;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;18;0,09
00934;D;MARIA IMMACULADA;18;0,09
00934;D;MARIAMU;18;0,09
00934;D;MARIYA;18;0,09
00934;H;MARK;18;0,09
00934;H;MARWAN;18;0,09
00934;H;MAXIMILIANO;18;0,09
00934;D;MIMOUNA;18;0,09
00934;D;MIREYA;18;0,09
00934;H;PEDRO ANTONIO;18;0,09
00934;D;PETRA;18;0,09
00934;D;PIETAT;18;0,09
00934;D;RABIA;18;0,09
00934;H;RAMIRO;18;0,09
00934;H;SAIBO;18;0,09
00934;H;TAOUFIK;18;0,09
00979;H;ABDOU;17;0,09
00979;H;ALFRED;17;0,09
00979;H;ALLAL;17;0,09
00979;H;AMADEO;17;0,09
00979;H;ANDRÉS FELIPE;17;0,09
00979;H;ANTON/ANTÓN;17;0,09
00979;H;CARLOS JAVIER;17;0,09
00979;H;CLAUDIO;17;0,09
00979;H;FABIÁN;17;0,09
00979;H;FREDERIC;17;0,09
00979;H;GURPREET;17;0,09
00979;H;ISIDORO;17;0,09
00979;D;JANNA;17;0,09
00979;H;LEANDRO;17;0,09
00979;H;LUÍS EDUARDO;17;0,09
00979;H;MARCELO;17;0,09
00979;D;MARIA LORETO;17;0,09
00979;H;MHAMMED;17;0,09
00979;D;NAOUAL;17;0,09
00979;D;NISRINE;17;0,09
00979;D;OUMAÏMA/OUMAIMA;17;0,09
00979;H;PAÜL/PAÚL;17;0,09
00979;H;RODRIGO;17;0,09
00979;H;SALVI;17;0,09
00979;H;SAÜL/SAÚL;17;0,09
00979;D;SIMONA;17;0,09
00979;H;STEFAN;17;0,09
00979;H;VIOREL;17;0,09
00979;D;VIORICA;17;0,09
00979;D;WISSAL;17;0,09
01009;H;ADNAN;16;0,08
01009;D;ALAE;16;0,08
01009;D;ALMUDENA;16;0,08
01009;H;AMAR;16;0,08
01009;H;AMARO;16;0,08
01009;D;BASMA;16;0,08
01009;D;CAMILA;16;0,08
01009;H;FELIP;16;0,08
01009;D;FLORÈNCIA/FLORENCIA;16;0,08
01009;H;GASPAR;16;0,08
01009;D;GEORGETA;16;0,08
01009;D;GRISELDA;16;0,08
01009;D;IDOIA;16;0,08
01009;D;JACQUELINE;16;0,08
01009;H;JOSEP MANEL;16;0,08
01009;H;JOSEP RAMON;16;0,08
01009;H;JOSÉ ALBERTO;16;0,08
01009;H;JUAN DIEGO;16;0,08
01009;H;JUAN JESÚS;16;0,08
01009;H;JULEN;16;0,08
01009;D;LETÍCIA/LETICIA;16;0,08
01009;D;LIUDMILA;16;0,08
01009;H;LUIS ANTONIO;16;0,08
01009;H;LUIS FELIPE;16;0,08
01009;H;MAGÍ;16;0,08
01009;D;MARIA ESTRELLA/MARÍA ESTRELLA;16;0,08
01009;D;MARIA INÉS/MARÍA INÉS;16;0,08
01009;D;MARÍA YOLANDA;16;0,08
01009;D;MELANIE;16;0,08
01009;D;MERYEM;16;0,08
01009;D;NADA;16;0,08
01009;D;NASSIRA;16;0,08
01009;D;NYIMA;16;0,08
01009;D;OLGA MARINA;16;0,08
01009;D;OUAFAE;16;0,08
01009;D;PAULINA;16;0,08
01009;H;REDOUAN;16;0,08
01009;H;SAMI;16;0,08
01009;H;UMARU;16;0,08
01009;H;VICENS;16;0,08
01009;D;VISITACIÓN;16;0,08
01009;D;YANIRA;16;0,08
01051;H;ABDELGHANI;15;0,08
01051;H;ABDELHAMID;15;0,08
01051;H;ABOU;15;0,08
01051;H;ABUBACARR;15;0,08
01051;D;AIXA;15;0,08
01051;D;BRIGIDA/BRÍGIDA;15;0,08
01051;D;CARMEN MARIA/CARMEN MARÍA;15;0,08
01051;D;CHANTAL;15;0,08
01051;D;CLOTILDE;15;0,08
01051;D;DOUNIA;15;0,08
01051;H;EL MEHDI;15;0,08
01051;H;EMMANUEL;15;0,08
01051;H;ESSA;15;0,08
01051;H;GIORGI;15;0,08
01051;H;GREGORI;15;0,08
01051;D;GREGÒRIA/GREGORIA;15;0,08
01051;H;HAGI;15;0,08
01051;H;HAMIDOU;15;0,08
01051;D;HIND;15;0,08
01051;H;ILÍAS;15;0,08
01051;D;INAS;15;0,08
01051;D;INOCÈNCIA/INOCENCIA;15;0,08
01051;H;JOAN FRANCESC;15;0,08
01051;H;JUAN ÀNGEL/JUAN ÁNGEL;15;0,08
01051;D;KARINA;15;0,08
01051;D;KARLA PATRICIA;15;0,08
01051;H;KHALIL;15;0,08
01051;H;LAHBIB;15;0,08
01051;D;LUNA;15;0,08
01051;D;MAITE;15;0,08
01051;D;MARIA ASCENSION;15;0,08
01051;D;MARIAN;15;0,08
01051;D;MELÀNIA/MELANIA;15;0,08
01051;D;MICAELA;15;0,08
01051;H;MODIBO;15;0,08
01051;H;MOHAMMAD;15;0,08
01051;H;NADIR;15;0,08
01051;D;NAOMI;15;0,08
01051;D;NIHAD;15;0,08
01051;H;NIZAR;15;0,08
01051;D;OUARDA;15;0,08
01051;D;OUMOU;15;0,08
01051;D;RIM;15;0,08
01051;D;SAFIA;15;0,08
01051;D;SOCORRO;15;0,08
01051;D;SVITLANA;15;0,08
01051;H;VÍCTOR HUGO;15;0,08
01051;D;ZAKIA;15;0,08
01051;D;ÀGUEDA/ÁGUEDA;15;0,08
01100;H;ABUBAKAR;14;0,07
01100;H;ADOLFO;14;0,07
01100;H;ALHAGIE;14;0,07
01100;D;ANGÈLICA/ANGÉLICA;14;0,07
01100;H;ANTONIO MANUEL;14;0,07
01100;H;BERNABÈ/BERNABÉ;14;0,07
01100;H;CARLOS MANUEL;14;0,07
01100;H;DAOUDA;14;0,07
01100;D;DÈBORA/DÉBORA;14;0,07
01100;H;ELISEO;14;0,07
01100;D;FADILA;14;0,07
01100;D;FIRDAOUS;14;0,07
01100;D;FUENSANTA;14;0,07
01100;H;GORKA;14;0,07
01100;D;GRÀCIA/GRACIA;14;0,07
01100;H;GUERAU;14;0,07
01100;H;HOUSSAM;14;0,07
01100;H;IGOR;14;0,07
01100;D;IONELA;14;0,07
01100;D;ISAURA;14;0,07
01100;D;JAINABA;14;0,07
01100;H;KARAM;14;0,07
01100;D;LUISA FERNANDA;14;0,07
01100;D;MAMA;14;0,07
01100;D;MARCELA;14;0,07
01100;D;MARIA ASSUMPTA;14;0,07
01100;D;MARIA EULÀLIA/MARÍA EULALIA;14;0,07
01100;D;MARIA HELENA/MARÍA HELENA;14;0,07
01100;D;MARIA JOSEP;14;0,07
01100;D;MARIA RAMONA/MARÍA RAMONA;14;0,07
01100;D;MARÍA MILAGROS;14;0,07
01100;H;MILOUD;14;0,07
01100;D;MINA;14;0,07
01100;D;MIRELA;14;0,07
01100;H;MOSTAPHA;14;0,07
01100;H;MYKOLA;14;0,07
01100;H;NAJIB;14;0,07
01100;D;NAJIMA;14;0,07
01100;D;NANCY;14;0,07
01100;H;NICOLAU;14;0,07
01100;H;NOURDINE;14;0,07
01100;H;OCTAVI;14;0,07
01100;H;OLEG;14;0,07
01100;H;RAIMUNDO;14;0,07
01100;D;RITAJ;14;0,07
01100;D;RODICA;14;0,07
01100;D;ROMAYSSA;14;0,07
01100;D;SAADIA;14;0,07
01100;D;SABRINA;14;0,07
01100;H;SALIOU;14;0,07
01100;D;SANAA;14;0,07
01100;D;SOUHAILA;14;0,07
01100;D;TAMIMOUNT;14;0,07
01100;D;TEIA;14;0,07
01100;D;TERESA MARIA/TERESA MARÍA;14;0,07
01100;H;VIKTOR;14;0,07
01100;D;ZAIDA;14;0,07
01157;H;ABDALLAH;13;0,07
01157;H;AISSA;13;0,07
01157;H;ALESSANDRO;13;0,07
01157;D;ANA CRISTINA;13;0,07
01157;D;ARAN/ARÁN;13;0,07
01157;D;ARANTXA;13;0,07
01157;D;ASMAA;13;0,07
01157;D;AZAHARA;13;0,07
01157;H;BADR;13;0,07
01157;D;BET;13;0,07
01157;H;BUBA;13;0,07
01157;D;CARIDAD;13;0,07
01157;H;CARLOS ARTURO;13;0,07
01157;H;CARLOS ROBERTO;13;0,07
01157;H;CLAUDI;13;0,07
01157;H;DELFIN/DELFÍN;13;0,07
01157;D;DOAE;13;0,07
01157;D;DÀMARIS/DÁMARIS/DAMARIS;13;0,07
01157;H;EL HASSANE;13;0,07
01157;D;ELOÏSA/ELOÍSA;13;0,07
01157;H;EMILIANO;13;0,07
01157;D;EVELYN;13;0,07
01157;D;FAIZA;13;0,07
01157;H;FAUSTINO;13;0,07
01157;D;FELICIDAD;13;0,07
01157;H;FODE;13;0,07
01157;H;FRANCESC D'ASSÍS;13;0,07
01157;H;FRANCISCO MIGUEL;13;0,07
01157;D;GUILLERMINA;13;0,07
01157;H;HASSANE;13;0,07
01157;H;ILYASS;13;0,07
01157;D;IRMA;13;0,07
01157;D;ISABELLA;13;0,07
01157;D;ISIDORA;13;0,07
01157;H;JERONI;13;0,07
01157;H;JERÓNIMO;13;0,07
01157;H;JOAN MANEL;13;0,07
01157;H;JOSÉ DANIEL;13;0,07
01157;H;JUAN BAUTISTA;13;0,07
01157;H;JUAN DE DIOS;13;0,07
01157;H;JUAN SEBASTIÁN;13;0,07
01157;D;KADIATOU;13;0,07
01157;H;LARBI;13;0,07
01157;D;LIUBOV;13;0,07
01157;H;LLUÍS MARIA/LLUÍS MARÍA;13;0,07
01157;D;LOIDA;13;0,07
01157;H;LUIS MANUEL;13;0,07
01157;H;LUIS ÀNGEL;13;0,07
01157;H;M'HAMED;13;0,07
01157;D;MAJDA;13;0,07
01157;D;MANAR;13;0,07
01157;D;MARIA BLANCA/MARÍA BLANCA;13;0,07
01157;D;MARIA CONSOL;13;0,07
01157;D;MARIA DE LA PAZ/MARÍA DE LA PAZ;13;0,07
01157;D;MARIA REMEI;13;0,07
01157;H;MAROUAN;13;0,07
01157;H;MAROUANE;13;0,07
01157;H;MAURO;13;0,07
01157;D;MAYA;13;0,07
01157;H;MIKEL;13;0,07
01157;D;MILA;13;0,07
01157;D;MODESTA;13;0,07
01157;D;NABILA;13;0,07
01157;D;NAWAL;13;0,07
01157;D;NICOLASA;13;0,07
01157;H;RAYANE;13;0,07
01157;D;RKIA;13;0,07
01157;H;RODOLFO;13;0,07
01157;D;ROSANA;13;0,07
01157;D;STEFANIA;13;0,07
01157;D;TOMASA;13;0,07
01157;D;TXELL;13;0,07
01157;H;WASSIM;13;0,07
01157;D;WIAM;13;0,07
01157;H;YAGO;13;0,07
01157;D;ZOUBIDA;13;0,07
01157;H;ÀNGEL LUIS/ÁNGEL LUIS;13;0,07
01157;D;ÀUREA/ÁUREA;13;0,07
01157;D;ÈNIA/ENIA;13;0,07
01236;H;ABDELHAFID;12;0,06
01236;H;AMADEU;12;0,06
01236;H;AMADOR;12;0,06
01236;D;ANA ROSA;12;0,06
01236;D;ANTONIA MARIA;12;0,06
01236;H;ANTONIO JESÚS;12;0,06
01236;D;ASMA;12;0,06
01236;H;AUREL;12;0,06
01236;H;BAGHDAD;12;0,06
01236;H;BAKARI;12;0,06
01236;H;BALLA;12;0,06
01236;H;BANGALLY;12;0,06
01236;D;BETH;12;0,06
01236;H;BIENVENIDO;12;0,06
01236;H;BULLY;12;0,06
01236;H;CAMILO;12;0,06
01236;H;CARLOS ANDRÉS;12;0,06
01236;H;CARLOS JOSÉ;12;0,06
01236;H;CLIMENT;12;0,06
01236;D;CLÀUDIA MARIA/CLAUDIA MARÍA;12;0,06
01236;D;CLÀUDIA PATRÍCIA/CLAUDIA PATRICIA;12;0,06
01236;H;CONRADO;12;0,06
01236;H;CÈSAR AUGUSTO/CÉSAR AUGUSTO;12;0,06
01236;D;DARIA/DARÍA;12;0,06
01236;D;EDNA;12;0,06
01236;H;EL BACHIR;12;0,06
01236;H;ERICK;12;0,06
01236;H;FABIO;12;0,06
01236;D;FATOUMATTA;12;0,06
01236;D;FRANCINA;12;0,06
01236;H;FRANCISCO JESÚS;12;0,06
01236;D;GALINA;12;0,06
01236;D;GAL·LA;12;0,06
01236;D;GHIZLANE;12;0,06
01236;H;GINÉS;12;0,06
01236;H;HAKIM;12;0,06
01236;H;HATIM;12;0,06
01236;H;IAGO;12;0,06
01236;D;IKHLAS;12;0,06
01236;D;INNA;12;0,06
01236;D;ITZIAR;12;0,06
01236;H;JOAN PAU;12;0,06
01236;D;JORGINA;12;0,06
01236;H;JOSEPH;12;0,06
01236;H;JOSÉ ANDRÉS;12;0,06
01236;H;JOSÉ JOAQUÍN;12;0,06
01236;H;JOSÉ VICENTE;12;0,06
01236;D;JULITA;12;0,06
01236;H;KEBBA;12;0,06
01236;D;LARISA;12;0,06
01236;D;LEILA;12;0,06
01236;H;LLIBERT;12;0,06
01236;D;LOUIZA;12;0,06
01236;D;LUCIANA;12;0,06
01236;H;LUKA;12;0,06
01236;D;MACARENA;12;0,06
01236;H;MALICK;12;0,06
01236;D;MAMASA;12;0,06
01236;D;MARIA ANGÈLICA/MARÍA ANGÉLICA;12;0,06
01236;D;MARIA CONSUELO;12;0,06
01236;D;MARIA ELVIRA/MARÍA ELVIRA;12;0,06
01236;D;MARIA ESTER/MARÍA ESTER;12;0,06
01236;D;MARIA PAULA/MARÍA PAULA;12;0,06
01236;H;MAURICIO;12;0,06
01236;D;MILOUDA;12;0,06
01236;H;MOHAMED REDA;12;0,06
01236;H;MOMODOU;12;0,06
01236;H;MUHAMED;12;0,06
01236;H;MUSSA;12;0,06
01236;H;MÁXIMO;12;0,06
01236;D;NAHIA;12;0,06
01236;H;NAJIM;12;0,06
01236;D;NATALIIA;12;0,06
01236;D;NAZIHA;12;0,06
01236;H;NIKITA;12;0,06
01236;D;OMAYMA;12;0,06
01236;H;OUALID;12;0,06
01236;H;PATRICK;12;0,06
01236;D;PRAXEDES;12;0,06
01236;D;PRESENTACIÓN;12;0,06
01236;D;RADIA;12;0,06
01236;H;REDOUANE;12;0,06
01236;H;SALAH;12;0,06
01236;H;SALIM;12;0,06
01236;D;SALOUA;12;0,06
01236;D;SARAI;12;0,06
01236;D;SERAFINA;12;0,06
01236;H;SMAIL;12;0,06
01236;D;SOUKAINA;12;0,06
01236;H;SUKHWINDER;12;0,06
01236;H;TEODOR;12;0,06
01236;D;TERESA DE JESÚS;12;0,06
01236;H;VITALIY;12;0,06
01236;H;VLADIMIR;12;0,06
01236;H;YOUSSOUF;12;0,06
01236;D;YULIA;12;0,06
01236;D;YULIYA;12;0,06
01333;H;ABOUBACAR;11;0,06
01333;H;ADAY;11;0,06
01333;D;AISSATA;11;0,06
01333;D;ALLA;11;0,06
01333;H;ANDRIY;11;0,06
01333;D;ANGUSTIAS;11;0,06
01333;D;ARIANA;11;0,06
01333;H;ASIER;11;0,06
01333;D;BIANCA;11;0,06
01333;H;BUENAVENTURA;11;0,06
01333;H;CARLOS ANTONIO;11;0,06
01333;H;CARLOS ENRIQUE;11;0,06
01333;H;CATALIN;11;0,06
01333;H;CELESTINO;11;0,06
01333;H;CHEICKNE;11;0,06
01333;D;CINTA;11;0,06
01333;D;DANA;11;0,06
01333;H;DANIEL ALEJANDRO;11;0,06
01333;D;DIANA MARIA/DIANA MARÍA;11;0,06
01333;D;DRIFA;11;0,06
01333;D;EDITH;11;0,06
01333;D;EDURNE;11;0,06
01333;D;EKATERINA;11;0,06
01333;D;ELENA MARIA/ELENA MARÍA;11;0,06
01333;D;ELSA MARINA;11;0,06
01333;D;FANTA;11;0,06
01333;D;FIRDAWS;11;0,06
01333;D;FLORINA;11;0,06
01333;D;GANNA;11;0,06
01333;D;GLADYS;11;0,06
01333;H;HAITAM;11;0,06
01333;H;HAROUN;11;0,06
01333;H;HARPREET;11;0,06
01333;D;HASNA;11;0,06
01333;D;HASSANA;11;0,06
01333;D;ILUMINADA;11;0,06
01333;H;ISMAILA;11;0,06
01333;H;JACINT;11;0,06
01333;D;JANET;11;0,06
01333;D;JASMINA;11;0,06
01333;D;JOANNA;11;0,06
01333;H;JOSÉ FERNANDO;11;0,06
01333;H;JUAN VICENTE;11;0,06
01333;D;KUMBA;11;0,06
01333;D;LLUNA;11;0,06
01333;H;MALANG;11;0,06
01333;H;MARCOS ANTONIO;11;0,06
01333;D;MARIA AURORA/MARÍA AURORA;11;0,06
01333;D;MARIA BEATRIZ/MARÍA BEATRIZ;11;0,06
01333;D;MARIA FÀTIMA/MARÍA FÁTIMA;11;0,06
01333;D;MARIA JÚLIA/MARÍA JULIA;11;0,06
01333;D;MARISOL;11;0,06
01333;D;NAJIA;11;0,06
01333;D;NATIVITAT;11;0,06
01333;D;NORAH;11;0,06
01333;H;NOUR EDDINE;11;0,06
01333;D;NYUMA;11;0,06
01333;H;ORLANDO;11;0,06
01333;D;OTÍLIA/OTILIA;11;0,06
