# Noms de la població. 2020
# Garrotxa
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d19
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00218;D;CAROLINA;44;0,76
00218;D;MARIA MERCEDES/MARÍA MERCEDES;44;0,76
00221;H;ABEL;43;0,74
00221;D;PATRÍCIA/PATRICIA;43;0,74
00221;D;RAMONA;43;0,74
00221;H;RICARDO;43;0,74
00221;H;RUBÈN/RUBÉN;43;0,74
00226;D;GINA;42;0,73
00227;H;ADAM;41;0,71
00227;H;DIEGO;41;0,71
00227;D;MARÍA JOSÉ;41;0,71
00230;H;AGUSTÍ;40;0,69
00231;D;ANDREA;39;0,67
00231;D;ESTEL;39;0,67
00231;H;JUAN MANUEL;39;0,67
00231;H;MARCEL;39;0,67
00231;D;MARIA JOSEFA/MARÍA JOSEFA;39;0,67
00231;H;MARTÍN;39;0,67
00231;D;NATIVIDAD;39;0,67
00231;H;OMAR;39;0,67
00231;D;VICTÒRIA/VICTORIA;39;0,67
00240;H;FÈLIX/FÉLIX;38;0,66
00240;D;IRIS;38;0,66
00240;H;ROC;38;0,66
00240;D;XÈNIA/XENIA;38;0,66
00244;D;JÈSSICA/JESSICA;37;0,64
00244;D;TRINIDAD;37;0,64
00246;D;ANGELINA;36;0,62
00246;H;EBRIMA;36;0,62
00246;D;ENRIQUETA;36;0,62
00246;H;ISIDRO;36;0,62
00246;H;MARCOS;36;0,62
00246;D;MARGARIDA;36;0,62
00246;D;NOA;36;0,62
00253;D;ARACELI;35;0,60
00253;D;SUSANNA;35;0,60
00253;D;ÈLIA/ELIA;35;0,60
00256;D;MARIA ANTONIA/MARÍA ANTONIA;34;0,59
00256;D;ÍNGRID;34;0,59
00258;H;DOMINGO;33;0,57
00258;H;DÍDAC;33;0,57
00258;H;EMILIO;33;0,57
00261;D;AGNÈS;32;0,55
00261;H;ALI/ALÍ;32;0,55
00261;D;HAWA;32;0,55
00261;H;ISMAEL;32;0,55
00261;D;MARIA DEL MAR/ MARÍA DEL MAR;32;0,55
00261;D;TURA;32;0,55
00261;H;YOUSSEF;32;0,55
00268;H;ALFONSO;31;0,54
00268;H;LLORENÇ;31;0,54
00268;D;LUISA;31;0,54
00268;H;QUIM;31;0,54
00272;D;AURORA;30;0,52
00272;D;CÈLIA/CELIA;30;0,52
00272;D;EULÀLIA/EULALIA;30;0,52
00272;H;LORENZO;30;0,52
00272;D;LUCÍA;30;0,52
00272;D;MARIA ELENA/MARÍA ELENA;30;0,52
00272;D;MARIA MONTSERRAT/MARÍA MONTSERRAT;30;0,52
00272;H;RAFEL;30;0,52
00272;H;ROBERT;30;0,52
00272;D;VERÒNICA/VERÓNICA;30;0,52
00282;D;ADELA;29;0,50
00282;H;MAMADOU;29;0,50
00282;H;NARCISO;29;0,50
00282;H;RACHID;29;0,50
00282;D;REMEDIOS;29;0,50
00282;H;ROBERTO;29;0,50
00282;D;ROSALIA/ROSALÍA;29;0,50
00289;H;ADRIÁN;28;0,48
00289;D;CARLOTA;28;0,48
00289;H;GRAU;28;0,48
00289;H;IKER;28;0,48
00289;D;MARIA GLÒRIA/MARÍA GLORIA;28;0,48
00289;D;QUERALT;28;0,48
00295;D;CONSUELO;27;0,47
00295;D;ESTRELLA;27;0,47
00295;H;EUDALD;27;0,47
00295;D;INÉS;27;0,47
00295;H;JULIÁN;27;0,47
00295;D;LEONOR;27;0,47
00295;D;NOEMÍ/NOEMI;27;0,47
00295;H;VICENÇ;27;0,47
00303;D;ALÈXIA/ALEXIA;26;0,45
00303;D;BLANCA;26;0,45
00303;D;DANIELA;26;0,45
00303;H;ERNEST;26;0,45
00303;D;MARIA ASSUMPCIÓ;26;0,45
00303;D;MARIA JESÚS/MARÍA JESÚS;26;0,45
00303;D;MARIA LLUÏSA/MARÍA LLUÏSA;26;0,45
00303;D;MARIA NÚRIA/MARÍA NURIA;26;0,45
00303;D;MATILDE;26;0,45
00303;H;MAX;26;0,45
00303;D;SOLEDAD;26;0,45
00314;D;AIDA/AÏDA/AÍDA;25;0,43
00314;D;ASSUMPCIÓ;25;0,43
00314;H;GASPAR;25;0,43
00314;H;MARIANO;25;0,43
00314;H;MOHAMMED;25;0,43
00314;H;MUSTAPHA;25;0,43
00314;D;MÀRIAM/MARIAM;25;0,43
00314;H;PEP;25;0,43
00314;D;RITA;25;0,43
00314;H;SEBASTIAN/SEBASTIÁN;25;0,43
00324;H;BAKARY;24;0,41
00324;D;ESPERANZA;24;0,41
00324;D;JOAQUIMA;24;0,41
00324;D;MARIA ÀNGELA/MARÍA ÁNGELA;24;0,41
00324;D;PALMIRA;24;0,41
00324;D;REMEI;24;0,41
00324;D;ROCÍO;24;0,41
00324;D;SABINA;24;0,41
00324;D;ÁNGELES;24;0,41
00333;D;ADA;23;0,40
00333;H;AITOR;23;0,40
00333;D;AMINATA;23;0,40
00333;D;BEATRIZ;23;0,40
00333;D;CECÍLIA/CECILIA;23;0,40
00333;D;GEORGINA;23;0,40
00333;H;IGNASI;23;0,40
00333;D;LIA/LÍA;23;0,40
00333;D;MARÍA DE LOS ÁNGELES;23;0,40
00333;D;NÀDIA/NADIA;23;0,40
00333;D;RUTH;23;0,40
00333;H;SAMUEL;23;0,40
00333;D;VALENTINA;23;0,40
00333;D;VALÈRIA/VALERIA;23;0,40
00347;H;AARON/AARÓN;22;0,38
00347;D;AICHA;22;0,38
00347;H;SIMON/SIMÓN;22;0,38
00347;D;SOFÍA/SOFIA;22;0,38
00347;H;VOLODYMYR;22;0,38
00352;D;AINHOA;21;0,36
00352;D;FATOU;21;0,36
00352;H;GUILLERMO;21;0,36
00352;H;JONATAN/JONATÁN;21;0,36
00352;D;MARIA DEL ROSER/MARÍA DEL ROSER;21;0,36
00352;D;MARIA VICTÒRIA/MARÍA VICTORIA;21;0,36
00352;D;NEREA;21;0,36
00352;D;NOÈLIA/NOELIA;21;0,36
00352;H;PABLO;21;0,36
00361;D;CONSOL;20;0,35
00361;H;DEMBO;20;0,35
00361;D;DIANA;20;0,35
00361;D;FLORA;20;0,35
00361;D;JANINA;20;0,35
00361;H;KEVIN;20;0,35
00361;D;MARIA GRÀCIA/MARÍA GRACIA;20;0,35
00361;D;MARIA MAGDALENA/MARÍA MAGDALENA;20;0,35
00361;D;VANESA;20;0,35
00361;H;VASYL;20;0,35
00361;D;ÀNGELS;20;0,35
00372;D;ALEJANDRA;19;0,33
00372;D;AYA;19;0,33
00372;H;BARTOMEU;19;0,33
00372;D;BIBIANA;19;0,33
00372;D;ESTEFANIA/ESTEFANÍA;19;0,33
00372;H;FRANCISCO JOSÉ;19;0,33
00372;H;HASSAN;19;0,33
00372;H;MOUSSA;19;0,33
00372;D;NIEVES;19;0,33
00372;H;SAID/SAÏD;19;0,33
00372;H;VASILE;19;0,33
00383;D;AGUSTINA;18;0,31
00383;D;AISHA;18;0,31
00383;D;ASTRID;18;0,31
00383;H;AXEL;18;0,31
00383;D;BÀRBARA/BÁRBARA;18;0,31
00383;D;ELISENDA;18;0,31
00383;H;IAN;18;0,31
00383;H;IGNACIO;18;0,31
00383;D;JENNIFER;18;0,31
00383;D;LORETO;18;0,31
00383;D;MANDEEP;18;0,31
00383;H;NICOLÀS/NICOLÁS;18;0,31
00383;D;SIRA;18;0,31
00396;H;AMARA;17;0,29
00396;D;AMPARO;17;0,29
00396;H;CRISTÓBAL;17;0,29
00396;H;EBRAHIMA;17;0,29
00396;D;ELISA;17;0,29
00396;D;ELSA;17;0,29
00396;H;ERIK;17;0,29
00396;D;ERIKA;17;0,29
00396;D;EVA MARIA/EVA MARÍA;17;0,29
00396;D;FATUMATA;17;0,29
00396;D;GABRIELA;17;0,29
00396;D;GISELA;17;0,29
00396;D;IONA;17;0,29
00396;H;ISIDRE;17;0,29
00396;D;MANPREET;17;0,29
00396;D;MARIA CRISTINA/MARÍA CRISTINA;17;0,29
00396;H;MARIAN;17;0,29
00396;H;MARÇAL;17;0,29
00396;H;MIMOUN;17;0,29
00396;H;MOHAMADOU;17;0,29
00396;D;NAIMA;17;0,29
00396;H;ÀYOUB/ÁYOUB;17;0,29
00418;H;ADAMA;16;0,28
00418;H;ALAN;16;0,28
00418;H;ALFREDO;16;0,28
00418;H;EDGAR;16;0,28
00418;D;ELISABETH;16;0,28
00418;H;GURPREET;16;0,28
00418;H;HAJI;16;0,28
00418;H;HUGO;16;0,28
00418;D;IRIA/IRÍA;16;0,28
00418;D;ISONA;16;0,28
00418;H;JUAN FRANCISCO;16;0,28
00418;D;LLUÏSA;16;0,28
00418;D;MARIA ROSARIO/MARÍA ROSARIO;16;0,28
00418;D;REGINA;16;0,28
00418;H;VALENTÍN;16;0,28
00433;D;AMANDEEP;15;0,26
00433;D;ANAÍS/ANAÏS/ANAIS;15;0,26
00433;H;ARAN/ARÁN;15;0,26
00433;H;ARTUR;15;0,26
00433;D;ELNA;15;0,26
00433;D;ENGRACIA;15;0,26
00433;D;FLORENTINA;15;0,26
00433;H;GIL;15;0,26
00433;H;IGOR;15;0,26
00433;D;IRYNA;15;0,26
00433;H;IU/ÏU;15;0,26
00433;D;KHADIJA;15;0,26
00433;H;LAMIN;15;0,26
00433;D;MANJIT;15;0,26
00433;D;MARIA CONCEPCIÓN/MARÍA CONCEPCIÓN;15;0,26
00433;D;MARIA DELS ÀNGELS;15;0,26
00433;D;MARIA NIEVES/MARÍA NIEVES;15;0,26
00433;D;MARIAMA;15;0,26
00433;D;MARIANA;15;0,26
00433;H;MARIO;15;0,26
00433;H;MATEO;15;0,26
00433;H;OLEGUER;15;0,26
00433;H;SAIKOU;15;0,26
00433;H;SANDEEP;15;0,26
00433;D;SHEILA;15;0,26
00433;H;UNAI;15;0,26
00433;D;VIOLETA;15;0,26
00433;D;YASMINA;15;0,26
00461;D;ANA BELÉN;14;0,24
00461;D;BOUCHRA;14;0,24
00461;H;BUBA;14;0,24
00461;H;BUBACARR;14;0,24
00461;H;FERRIOL;14;0,24
00461;H;IBRAHIM;14;0,24
00461;H;JULIO;14;0,24
00461;D;MARIA NEUS/MARÍA NEUS;14;0,24
00461;D;MARIYA;14;0,24
00461;D;MILAGROS;14;0,24
00461;D;NINA;14;0,24
00461;H;OUSSAMA;14;0,24
00461;D;PURIFICACIÓN;14;0,24
00461;H;ROMAN/ROMÁN;14;0,24
00461;D;SVITLANA;14;0,24
00476;H;AMADEO;13;0,22
00476;D;AMÀLIA/AMALIA;13;0,22
00476;D;ANA ISABEL;13;0,22
00476;D;AURA;13;0,22
00476;D;BALWINDER;13;0,22
00476;H;BARTOLOMÉ;13;0,22
00476;H;BENET;13;0,22
00476;H;BILAL;13;0,22
00476;H;CARLOS ALBERTO;13;0,22
00476;H;CHRISTIAN;13;0,22
00476;H;EMILI;13;0,22
00476;H;GHEORGHE;13;0,22
00476;H;HÈCTOR/HÉCTOR;13;0,22
00476;H;IBRAHIMA;13;0,22
00476;D;IKRAM;13;0,22
00476;H;IOAN;13;0,22
00476;H;JULIÀ;13;0,22
00476;D;MAIA;13;0,22
00476;D;MALIKA;13;0,22
00476;D;MARIA TURA;13;0,22
00476;H;OUSMAN;13;0,22
00476;D;RUT;13;0,22
00476;D;SAIDA;13;0,22
00476;D;SALUD;13;0,22
00476;D;VICENTA;13;0,22
00476;H;ÁLVARO;13;0,22
00502;H;ABDELKADER;12;0,21
00502;H;ANAS/ANÁS;12;0,21
00502;H;ANDRIY;12;0,21
00502;H;CLIMENT;12;0,21
00502;H;CONSTANTIN;12;0,21
00502;H;CÈSAR/CÉSAR;12;0,21
00502;H;DENÍS/DENIS;12;0,21
00502;H;ELÍAS;12;0,21
00502;D;ESTELA;12;0,21
00502;H;FIDEL;12;0,21
00502;D;GALA;12;0,21
00502;D;GAL·LA;12;0,21
00502;H;GREGORIO;12;0,21
00502;H;HAGIE;12;0,21
00502;H;JOSÉ CARLOS;12;0,21
00502;H;JUAN RAMON/JUAN RAMÓN;12;0,21
00502;D;LAILA;12;0,21
00502;D;LINA;12;0,21
00502;D;MARIA ALBA/MARÍA ALBA;12;0,21
00502;D;NAIA;12;0,21
00502;D;OKSANA;12;0,21
00502;D;OLHA;12;0,21
00502;D;OLÍVIA/OLIVIA;12;0,21
00502;H;SAMBA;12;0,21
00502;D;SANDEEP;12;0,21
00502;H;SULAYMAN;12;0,21
00502;D;TETYANA;12;0,21
00502;D;YAMINA;12;0,21
00530;H;ABDELLAH;11;0,19
00530;H;ALEXANDER;11;0,19
00530;D;ALINA;11;0,19
00530;D;AMINA;11;0,19
00530;H;AMIR;11;0,19
00530;D;AROA;11;0,19
00530;H;AZIZ;11;0,19
00530;D;CORALI;11;0,19
00530;D;CÀNDIDA/CÁNDIDA;11;0,19
00530;H;DAN;11;0,19
00530;H;DANI;11;0,19
00530;H;DEMBA;11;0,19
00530;H;ERNESTO;11;0,19
00530;H;ESSA;11;0,19
00530;H;FELIPE;11;0,19
00530;H;GERMÁN;11;0,19
00530;H;GUIU;11;0,19
00530;D;HAJA;11;0,19
00530;H;HAMZA;11;0,19
00530;D;HANAN;11;0,19
00530;H;HICHAM;11;0,19
00530;H;ION;11;0,19
00530;H;JONATHAN;11;0,19
00530;H;JOSEP LLUÍS;11;0,19
00530;D;JULIANA;11;0,19
00530;H;KARIM;11;0,19
00530;D;LILIANA;11;0,19
00530;D;LORENA;11;0,19
00530;H;LUCAS;11;0,19
00530;D;MARIA INMACULADA/MARÍA INMACULADA;11;0,19
00530;H;MUHAMADOU;11;0,19
00530;H;MUHAMMED;11;0,19
00530;D;NARCISA;11;0,19
00530;D;NATALIYA;11;0,19
00530;D;SALMA;11;0,19
00530;D;SAMIRA;11;0,19
00530;H;SUKHWINDER;11;0,19
00530;D;SUKHWINDER;11;0,19
00530;D;THAÍS/THAIS;11;0,19
00569;H;ABDELAZIZ;10;0,17
00569;D;ADELINA;10;0,17
00569;H;ADIL;10;0,17
00569;H;ALEXANDRU;10;0,17
00569;H;ALFONS;10;0,17
00569;H;AMARJIT;10;0,17
00569;H;AYMAN;10;0,17
00569;H;BALWINDER;10;0,17
00569;H;BANTA;10;0,17
00569;H;BOUBOU;10;0,17
00569;H;BRUNO;10;0,17
00569;D;CATERINA;10;0,17
00569;H;ELOY;10;0,17
00569;H;EUGENIO;10;0,17
00569;H;FLORENCI;10;0,17
00569;D;GUADALUPE;10;0,17
00569;H;GURDEEP;10;0,17
00569;D;HAYAT;10;0,17
00569;H;IBAI;10;0,17
00569;D;IOANA;10;0,17
00569;H;ISMAÏL/ISMAÍL;10;0,17
00569;H;IZAN;10;0,17
00569;H;JACINT;10;0,17
00569;D;JORDINA;10;0,17
00569;H;JUAN LUIS;10;0,17
00569;D;KARIMA;10;0,17
00569;H;KHALID;10;0,17
00569;H;KILIAN;10;0,17
00569;D;KULWINDER;10;0,17
00569;D;LLUNA;10;0,17
00569;D;LOLA;10;0,17
00569;H;LUIS MIGUEL;10;0,17
00569;H;MAGÍ;10;0,17
00569;D;MARIA SOLEDAD/MARÍA SOLEDAD;10;0,17
00569;D;MARIAMU;10;0,17
00569;H;MATEU;10;0,17
00569;D;MIMOUNT;10;0,17
00569;H;MIQUEL ÀNGEL/MIQUEL ÁNGEL;10;0,17
00569;H;MOURAD;10;0,17
00569;H;MÀRIUS;10;0,17
00569;D;NATALIIA;10;0,17
00569;H;OT;10;0,17
00569;H;PARAMJIT;10;0,17
00569;H;PARMINDER;10;0,17
00569;H;RAJINDER;10;0,17
00569;H;RANJIT;10;0,17
00569;H;RAYAN;10;0,17
00569;D;SALVADORA;10;0,17
00569;H;SATNAM;10;0,17
00569;D;TEIA;10;0,17
00569;H;VIOREL;10;0,17
00569;H;VÍCTOR MANUEL;10;0,17
00569;H;YASSINE;10;0,17
00622;H;ABDERRAHIM;9;0,16
00622;H;AMADEU;9;0,16
00622;H;ARTURO;9;0,16
00622;D;BINTOU;9;0,16
00622;H;BOGDAN;9;0,16
00622;H;BRU;9;0,16
00622;H;BULLY;9;0,16
00622;D;CARMINA;9;0,16
00622;D;CHAIMAE;9;0,16
00622;H;DAMIÀ;9;0,16
00622;H;EZEQUIEL;9;0,16
00622;D;FIONA;9;0,16
00622;H;FLORIN;9;0,16
00622;D;GEMA;9;0,16
00622;D;HALYNA;9;0,16
00622;H;HARDEEP;9;0,16
00622;D;HERMÍNIA/HERMINIA;9;0,16
00622;D;HORTÈNSIA/HORTENSIA;9;0,16
00622;H;IONUT;9;0,16
00622;H;JACINTO;9;0,16
00622;D;JASWINDER;9;0,16
00622;H;JOAN ANTONI;9;0,16
00622;H;JOSEP ORIOL;9;0,16
00622;H;JOSÉ MIGUEL;9;0,16
00622;H;JUAN PABLO;9;0,16
00622;H;JUAN PEDRO;9;0,16
00622;H;LAKHWINDER;9;0,16
00622;D;LARA;9;0,16
00622;D;LATIFA;9;0,16
00622;H;LEO;9;0,16
00622;H;MARCELINO;9;0,16
00622;D;MARIA EUGÈNIA/MARÍA EUGENIA;9;0,16
00622;H;MIHAI;9;0,16
00622;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;9;0,16
00622;H;NICOLAU;9;0,16
00622;H;PETRO;9;0,16
00622;D;RAFAELA;9;0,16
00622;H;SAIBO;9;0,16
00622;D;TAMARA;9;0,16
00622;H;TARAS;9;0,16
00622;D;TEODORA;9;0,16
00622;D;TETIANA;9;0,16
00622;H;VALENTÍ;9;0,16
00622;H;VARINDER;9;0,16
00622;H;VICENS;9;0,16
00667;H;ABDESLAM;8;0,14
00667;H;ABOU;8;0,14
00667;H;ABUBACARR;8;0,14
00667;H;ABUBAKARY;8;0,14
00667;H;ACHRAF;8;0,14
00667;H;ADOLFO;8;0,14
00667;H;ADÁN;8;0,14
00667;D;AINOA;8;0,14
00667;H;ANTONIO MANUEL;8;0,14
00667;D;ARAN/ARÁN;8;0,14
00667;H;ARITZ;8;0,14
00667;D;AURÈLIA/AURELIA;8;0,14
00667;D;BELÉN;8;0,14
00667;H;BENJAMÍN;8;0,14
00667;D;BINTA;8;0,14
00667;H;BOUBACAR;8;0,14
00667;H;BRAHIM;8;0,14
00667;D;CHLOE/CHLÓE;8;0,14
00667;H;CLEMENTE;8;0,14
00667;H;CONRAD;8;0,14
00667;D;DALJIT;8;0,14
00667;D;DANA;8;0,14
00667;H;DAWDA;8;0,14
00667;H;DRISS;8;0,14
