# Noms de la població. 2020
# Selva
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d34
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00663;D;KAREN;27;0,16
00663;D;LARISA;27;0,16
00663;D;LILIANA;27;0,16
00663;D;MARIA DELS ÀNGELS;27;0,16
00663;D;MARIA GRÀCIA/MARÍA GRACIA;27;0,16
00663;H;MIQUEL ÀNGEL/MIQUEL ÁNGEL;27;0,16
00663;H;MOHAMADOU;27;0,16
00663;H;NABIL;27;0,16
00663;H;NIKITA;27;0,16
00663;H;OUSMAN;27;0,16
00663;D;REGINA;27;0,16
00663;H;SEBASTIÀ;27;0,16
00663;H;YOUNES;27;0,16
00688;H;ACHRAF;26;0,15
00688;H;ADAMA;26;0,15
00688;H;ANTONIO MANUEL;26;0,15
00688;H;CLAUDIO;26;0,15
00688;D;CÀNDIDA/CÁNDIDA;26;0,15
00688;H;DRISS;26;0,15
00688;D;FILOMENA;26;0,15
00688;H;FLORIN;26;0,15
00688;H;FRANCESCO;26;0,15
00688;H;HAGIE;26;0,15
00688;H;JERÓNIMO;26;0,15
00688;H;JULI;26;0,15
00688;H;LUCIANO;26;0,15
00688;D;LYDIA;26;0,15
00688;D;MAITE;26;0,15
00688;D;NAIA;26;0,15
00688;D;PAULINA;26;0,15
00688;H;SAÜL/SAÚL;26;0,15
00688;H;SULAYMAN;26;0,15
00688;D;TEODORA;26;0,15
00688;H;VICTORIANO;26;0,15
00688;D;VIOLETA;26;0,15
00688;D;ZAIRA;26;0,15
00711;H;ABDOU;25;0,14
00711;D;ALLA;25;0,14
00711;D;AMAL;25;0,14
00711;H;BUBACARR;25;0,14
00711;D;DÚNIA/DUNIA;25;0,14
00711;D;HAJAR;25;0,14
00711;D;HANAN;25;0,14
00711;H;ILDEFONSO;25;0,14
00711;D;IOANA;25;0,14
00711;H;MATEU;25;0,14
00711;D;MIHAELA;25;0,14
00711;H;PEDRO ANTONIO;25;0,14
00711;H;ROMA/ROMÀ;25;0,14
00711;H;VOLODYMYR;25;0,14
00725;H;ARTEM;24;0,14
00725;D;BRENDA;24;0,14
00725;D;CLOÈ/CLOE;24;0,14
00725;D;ENGRACIA;24;0,14
00725;D;FATOU;24;0,14
00725;H;GERARDO;24;0,14
00725;H;JAIRO;24;0,14
00725;H;MARCELINO;24;0,14
00725;D;MARIA BEGOÑA/MARÍA BEGOÑA;24;0,14
00725;H;NOEL;24;0,14
00725;D;SIRA;24;0,14
00725;H;STEFAN;24;0,14
00725;D;VISITACIÓN;24;0,14
00725;D;YANIRA;24;0,14
00725;D;ÀNGELS;24;0,14
00740;H;ABDELKARIM;23;0,13
00740;D;AZAHARA;23;0,13
00740;H;DEMBA;23;0,13
00740;H;ESSA;23;0,13
00740;D;FLORÈNCIA/FLORENCIA;23;0,13
00740;D;GENOVEVA;23;0,13
00740;H;JOAN ANTONI;23;0,13
00740;H;JOFRE;23;0,13
00740;H;JOSÉ ALBERTO;23;0,13
00740;H;JOSÉ ENRIQUE;23;0,13
00740;D;KAOUTAR;23;0,13
00740;H;LAMIN;23;0,13
00740;H;LAMINE;23;0,13
00740;D;LIUBOV;23;0,13
00740;D;MARCELINA;23;0,13
00740;D;MARIA AMPARO/MARÍA AMPARO;23;0,13
00740;D;MARIA ASSUMPTA;23;0,13
00740;D;MARIA ESTER/MARÍA ESTER;23;0,13
00740;D;MICAELA;23;0,13
00740;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;23;0,13
00740;H;MYKOLA;23;0,13
00740;D;SABINA;23;0,13
00740;H;SAMIR;23;0,13
00740;D;TETYANA;23;0,13
00740;D;ÚRSULA;23;0,13
00765;H;AMIR;22;0,13
00765;D;CANDELA;22;0,13
00765;H;EVGENY;22;0,13
00765;D;FERNANDA;22;0,13
00765;H;FOUAD;22;0,13
00765;H;FREDERIC;22;0,13
00765;H;GINÉS;22;0,13
00765;D;HARPREET;22;0,13
00765;H;HARPREET;22;0,13
00765;D;IMANE;22;0,13
00765;H;IMRAN;22;0,13
00765;H;JULIÀ;22;0,13
00765;H;KONSTANTIN;22;0,13
00765;H;MANUEL ANTONIO;22;0,13
00765;D;MARIA REMEDIOS/MARÍA REMEDIOS;22;0,13
00765;D;MARISOL;22;0,13
00765;H;MOSTAFA;22;0,13
00765;D;NOUR;22;0,13
00765;H;NOUREDDINE;22;0,13
00765;D;OLHA;22;0,13
00765;D;VIKTORIIA;22;0,13
00786;H;ABDESSAMAD;21;0,12
00786;D;ADELAIDA;21;0,12
00786;H;ADIL;21;0,12
00786;D;ALMUDENA;21;0,12
00786;D;AURA;21;0,12
00786;H;BAKARY;21;0,12
00786;H;BORIS;21;0,12
00786;D;BRIGIDA/BRÍGIDA;21;0,12
00786;D;DINA;21;0,12
00786;H;EMILIANO;21;0,12
00786;H;FODAY;21;0,12
00786;H;GUSTAVO;21;0,12
00786;D;JACINTA;21;0,12
00786;D;JAMILA;21;0,12
00786;H;JOSÉ IGNACIO;21;0,12
00786;D;LOUBNA;21;0,12
00786;D;MARIA FERNANDA/MARÍA FERNANDA;21;0,12
00786;D;MARYAM;21;0,12
00786;D;MELANIE;21;0,12
00786;H;MÁXIMO;21;0,12
00786;D;NADEZDA;21;0,12
00786;H;NOAH;21;0,12
00786;H;OUSSAMA;21;0,12
00786;H;SALVI;21;0,12
00786;D;VIRTUDES;21;0,12
00786;H;YAGO;21;0,12
00786;D;YULIYA;21;0,12
00813;H;ABDELKADER;20;0,12
00813;H;ADÁN;20;0,12
00813;H;AMADOR;20;0,12
00813;D;ARANTXA;20;0,12
00813;D;AURÈLIA/AURELIA;20;0,12
00813;H;BALWINDER;20;0,12
00813;H;BOUBACAR;20;0,12
00813;H;BRYAN;20;0,12
00813;D;CHAIMAE;20;0,12
00813;D;DUNA;20;0,12
00813;D;FATIMA ZOHRA;20;0,12
00813;D;FATUMATA;20;0,12
00813;H;GASPAR;20;0,12
00813;H;GORKA;20;0,12
00813;D;HAFIDA;20;0,12
00813;H;IONEL;20;0,12
00813;D;IULIIA;20;0,12
00813;H;JOAN JOSEP;20;0,12
00813;H;JULIO CÈSAR/JULIO CÉSAR;20;0,12
00813;H;LEONARDO;20;0,12
00813;D;LORETO;20;0,12
00813;D;MANPREET;20;0,12
00813;H;MANPREET;20;0,12
00813;D;MARIA CONSUELO;20;0,12
00813;D;MARIA ESPERANZA/MARÍA ESPERANZA;20;0,12
00813;D;MARIYA;20;0,12
00813;H;MOHAMED AMIN;20;0,12
00813;H;MYKHAILO;20;0,12
00813;D;NADA;20;0,12
00813;H;OUSMANE;20;0,12
00813;H;SERAFÍN;20;0,12
00813;D;TETIANA;20;0,12
00813;D;TOMASA;20;0,12
00813;D;ZOHRA;20;0,12
00847;H;ABDELHAKIM;19;0,11
00847;H;ABDELLATIF;19;0,11
00847;H;ANDRIY;19;0,11
00847;D;CORA;19;0,11
00847;D;DAFNE;19;0,11
00847;H;DANI;19;0,11
00847;D;DELFINA;19;0,11
00847;D;ELIZAVETA;19;0,11
00847;D;ERICA;19;0,11
00847;H;FABIÁN;19;0,11
00847;D;FARAH;19;0,11
00847;H;FLORENCIO;19;0,11
00847;D;GREGÒRIA/GREGORIA;19;0,11
00847;H;JORGE LUIS;19;0,11
00847;H;JUAN JESÚS;19;0,11
00847;H;JUSTO;19;0,11
00847;H;MAKSYM;19;0,11
00847;D;MARIA ALEJANDRA/MARÍA ALEJANDRA;19;0,11
00847;D;MARIA LAURA/MARÍA LAURA;19;0,11
00847;H;MAURO;19;0,11
00847;H;MIHAI;19;0,11
00847;D;MINA;19;0,11
00847;D;NAJAT;19;0,11
00847;D;NICOLETA;19;0,11
00847;H;NÈSTOR/NÉSTOR;19;0,11
00847;D;SALUD;19;0,11
00847;H;TEODORO;19;0,11
00847;H;YAYA;19;0,11
00847;D;ÀNNIA/ANNIA;19;0,11
00876;H;ABDERRAHMAN;18;0,10
00876;H;ALESSANDRO;18;0,10
00876;H;ALIOU;18;0,10
00876;D;AMIRA;18;0,10
00876;H;AUGUSTO;18;0,10
00876;H;BLAI;18;0,10
00876;D;CAMILA;18;0,10
00876;H;CÁNDIDO;18;0,10
00876;D;ENCARNA;18;0,10
00876;D;FADMA;18;0,10
00876;D;FUENSANTA;18;0,10
00876;D;FÀTIMA ZAHRA/FÁTIMA ZAHRA;18;0,10
00876;D;ILHAM;18;0,10
00876;D;IOLANDA;18;0,10
00876;H;ISMAÏL/ISMAÍL;18;0,10
00876;H;JAOUAD;18;0,10
00876;H;JASWINDER;18;0,10
00876;H;JUAN DIEGO;18;0,10
00876;D;KARINA;18;0,10
00876;D;LUCIANA;18;0,10
00876;H;LUIS MANUEL;18;0,10
00876;D;MARIA INÉS/MARÍA INÉS;18;0,10
00876;D;MARIA LUCÍA/MARÍA LUCÍA;18;0,10
00876;H;MODESTO;18;0,10
00876;D;MONIKA;18;0,10
00876;D;NAIRA;18;0,10
00876;H;OLEGUER;18;0,10
00876;H;OUMAR;18;0,10
00876;D;PAOLA;18;0,10
00876;H;PATRICIO;18;0,10
00876;H;PEP;18;0,10
00876;D;SABRINA;18;0,10
00876;H;SAIKOU;18;0,10
00876;H;STANISLAV;18;0,10
00876;H;THIAGO;18;0,10
00876;H;VALERIY;18;0,10
00876;D;VERONIKA;18;0,10
00876;H;YURIY;18;0,10
00914;H;ABDELHAFID;17;0,10
00914;D;AISHA;17;0,10
00914;H;ALEKSEI;17;0,10
00914;D;ASSIA;17;0,10
00914;D;BENITA;17;0,10
00914;D;BINTA;17;0,10
00914;H;CARLOS JAVIER;17;0,10
00914;D;DÈBORA/DÉBORA;17;0,10
00914;D;DÈLIA/DELIA;17;0,10
00914;D;EVELYN;17;0,10
00914;H;FIDEL;17;0,10
00914;D;FIONA;17;0,10
00914;D;GHIZLANE;17;0,10
00914;D;GRÀCIA/GRACIA;17;0,10
00914;D;HALIMA;17;0,10
00914;D;HAYAT;17;0,10
00914;H;IBAI;17;0,10
00914;H;ILYAS;17;0,10
00914;H;IONUT;17;0,10
00914;H;IU/ÏU;17;0,10
00914;D;JANNA;17;0,10
00914;H;JOSEP ORIOL;17;0,10
00914;H;JOSÉ ANDRÉS;17;0,10
00914;H;JOSÉ FERNANDO;17;0,10
00914;H;JUAN ANDRÉS;17;0,10
00914;H;JUAN BAUTISTA;17;0,10
00914;H;LUIS FERNANDO;17;0,10
00914;H;MANUEL JESÚS;17;0,10
00914;D;MARCELA;17;0,10
00914;H;MARCELO;17;0,10
00914;D;MARIA CONCEPCIÓ;17;0,10
00914;D;MARIA DE LAS NIEVES/MARÍA DE LAS NIEVES;17;0,10
00914;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;17;0,10
00914;D;MARIA MANUELA/MARÍA MANUELA;17;0,10
00914;D;MARYNA;17;0,10
00914;D;MARÍA YOLANDA;17;0,10
00914;D;MERIEM;17;0,10
00914;D;MILENA;17;0,10
00914;D;NABILA;17;0,10
00914;H;OTGER;17;0,10
00914;D;RAJWINDER;17;0,10
00914;D;SARAH;17;0,10
00914;H;SERGIY;17;0,10
00914;D;SOUAD;17;0,10
00914;D;SOUMIA;17;0,10
00914;D;TERESA MARIA/TERESA MARÍA;17;0,10
00914;D;VASILICA;17;0,10
00914;H;VASYL;17;0,10
00914;H;VLADISLAV;17;0,10
00914;H;ZAID;17;0,10
00914;D;ÀGUEDA/ÁGUEDA;17;0,10
00965;H;ADAY;16;0,09
00965;D;ANDREEA;16;0,09
00965;H;ANSELMO;16;0,09
00965;H;ANTONIO LUIS;16;0,09
00965;H;ARMANDO;16;0,09
00965;D;BASMA;16;0,09
00965;H;BERNABÈ/BERNABÉ;16;0,09
00965;H;BERNARDINO;16;0,09
00965;D;BINTOU;16;0,09
00965;H;DIONISIO;16;0,09
00965;H;DMITRII;16;0,09
00965;H;EUGENI;16;0,09
00965;D;HIBA;16;0,09
00965;D;HORTÈNSIA/HORTENSIA;16;0,09
00965;D;ILEANA;16;0,09
00965;D;JACQUELINE;16;0,09
00965;H;JOAN CARLES;16;0,09
00965;D;KATERYNA;16;0,09
00965;H;LEANDRO;16;0,09
00965;D;LETÍCIA/LETICIA;16;0,09
00965;D;LUNA;16;0,09
00965;D;MARIA DE LAS MERCEDES/MARÍA DE LAS MERCEDES;16;0,09
00965;D;MARÍA MILAGROS;16;0,09
00965;D;NATIVITAT;16;0,09
00965;H;PAULINO;16;0,09
00965;H;PAÜL/PAÚL;16;0,09
00965;D;RAHMA;16;0,09
00965;H;RAMIRO;16;0,09
00965;H;ROSENDO;16;0,09
00965;D;SAFAE;16;0,09
00965;H;SAIBO;16;0,09
00965;D;SANAE;16;0,09
00965;H;SANDEEP;16;0,09
00965;D;SIHAM;16;0,09
00965;D;SIMONA;16;0,09
00965;D;SOFIIA;16;0,09
00965;D;TANIT;16;0,09
00965;H;WALID;16;0,09
00965;H;ÀNGEL MANUEL/ÁNGEL MANUEL;16;0,09
00965;D;ÀNGELA MARIA/ÁNGELA MARÍA;16;0,09
01005;H;ABDELALI;15;0,09
01005;D;ALISA;15;0,09
01005;D;AMANDEEP;15;0,09
01005;D;ANA ROSA;15;0,09
01005;H;ANDREA;15;0,09
01005;H;ANTONIO MIGUEL;15;0,09
01005;H;ARAM;15;0,09
01005;H;ARCADI;15;0,09
01005;D;ASTRID;15;0,09
01005;H;BRAHIM;15;0,09
01005;H;DAWDA;15;0,09
01005;H;DIMITAR;15;0,09
01005;D;ESMERALDA;15;0,09
01005;D;ETNA;15;0,09
01005;H;FARID;15;0,09
01005;H;FAUSTINO;15;0,09
01005;D;FELICIDAD;15;0,09
01005;D;FINA;15;0,09
01005;H;FLORENCI;15;0,09
01005;D;GALYNA;15;0,09
01005;D;GIULIA;15;0,09
01005;H;GRAU;15;0,09
01005;D;GRETA;15;0,09
01005;D;HAFSA;15;0,09
01005;H;HAJI;15;0,09
01005;D;HAKIMA;15;0,09
01005;D;IVANA;15;0,09
01005;H;JACOB;15;0,09
01005;H;KAI;15;0,09
01005;H;KAMAL;15;0,09
01005;D;LORENZA;15;0,09
01005;D;LUA;15;0,09
01005;D;MACARENA;15;0,09
01005;D;MARIA CINTA/MARÍA CINTA;15;0,09
01005;D;MARIA EVA/MARÍA EVA;15;0,09
01005;D;MARÍA REYES;15;0,09
01005;D;MELISSA;15;0,09
01005;D;NOURA;15;0,09
01005;H;OT;15;0,09
01005;D;OUMAÏMA/OUMAIMA;15;0,09
01005;H;REDOUAN;15;0,09
01005;H;ROBERTO CARLOS;15;0,09
01005;H;SOUFIANE;15;0,09
01005;H;THOMAS;15;0,09
01005;D;TRIANA;15;0,09
01005;H;URIEL;15;0,09
01005;H;VALERIANO;15;0,09
01005;H;VIOREL;15;0,09
01005;H;VITALII;15;0,09
01005;D;YOUSRA;15;0,09
01005;H;YURI;15;0,09
01005;H;YUSUPHA;15;0,09
01057;H;ABDELILAH;14;0,08
01057;H;AMADEO;14;0,08
01057;H;AMANDEEP;14;0,08
01057;D;ANIA;14;0,08
01057;D;ARIANA;14;0,08
01057;D;ARIANNA;14;0,08
01057;D;ASMAA;14;0,08
01057;H;AURELIO;14;0,08
01057;D;AZIZA;14;0,08
01057;H;BADR;14;0,08
01057;D;BALJIT;14;0,08
01057;D;BIBIANA;14;0,08
01057;D;CONSOLACION;14;0,08
01057;H;DANIEL ALEJANDRO;14;0,08
01057;D;EDURNE;14;0,08
01057;H;EZEQUIEL;14;0,08
01057;D;FARIDA;14;0,08
01057;H;FELIP;14;0,08
01057;H;FRANCISCO MIGUEL;14;0,08
01057;H;GIUSEPPE;14;0,08
01057;H;GUIU;14;0,08
01057;D;HABIBA;14;0,08
01057;H;IMAD;14;0,08
01057;D;ISABELLA;14;0,08
01057;D;JANET;14;0,08
01057;D;JANNAT;14;0,08
01057;H;JERONI;14;0,08
01057;H;JESÚS MANUEL;14;0,08
01057;H;JOAN MANEL;14;0,08
01057;H;JOSUÈ/JOSUÉ;14;0,08
01057;H;JUAN DE DIOS;14;0,08
01057;D;JULIETA;14;0,08
01057;D;KÀTIA/KATIA;14;0,08
01057;H;MARÍN;14;0,08
01057;H;MATTEO;14;0,08
01057;H;MAXIMILIANO;14;0,08
01057;H;MICHAEL;14;0,08
01057;H;MOURAD;14;0,08
01057;D;NATALYA;14;0,08
01057;D;NYUMA;14;0,08
01057;D;OLEKSANDRA;14;0,08
01057;D;PATROCINIO;14;0,08
01057;H;PETR;14;0,08
01057;D;ROMINA;14;0,08
01057;D;ROSA ANA;14;0,08
01057;D;SANDEEP;14;0,08
01057;H;SANTOS;14;0,08
01057;D;SARAI;14;0,08
01057;H;SATURNINO;14;0,08
01057;H;SERGEI;14;0,08
01057;H;TARIK;14;0,08
01057;D;VALENTYNA;14;0,08
01057;H;VICENS;14;0,08
01057;D;YLÈNIA/YLENIA;14;0,08
01057;D;ZINEB;14;0,08
01112;H;ANDRII;13;0,08
01112;D;ANGUSTIAS;13;0,08
01112;H;ANOUAR;13;0,08
01112;D;ANTONELLA;13;0,08
01112;D;ANTONINA;13;0,08
01112;H;ARITZ;13;0,08
01112;H;ARMAND;13;0,08
01112;D;ARÀNZAZU/ARÁNZAZU/ARANZAZU;13;0,08
01112;H;BABA;13;0,08
01112;H;BANGALLY;13;0,08
01112;H;BASILIO;13;0,08
01112;D;CARIDAD;13;0,08
01112;H;CELESTINO;13;0,08
01112;D;CORNELIA;13;0,08
01112;H;COSTEL;13;0,08
01112;H;DAN;13;0,08
01112;D;DANIELLA;13;0,08
01112;D;DENISA;13;0,08
01112;H;DOMÈNEC;13;0,08
01112;D;DÀMARIS/DÁMARIS/DAMARIS;13;0,08
01112;D;ELOÏSA/ELOÍSA;13;0,08
01112;H;EMMANUEL;13;0,08
01112;H;EVARISTO;13;0,08
01112;D;GAL·LA;13;0,08
01112;H;GEORGY;13;0,08
01112;H;GUIM;13;0,08
01112;D;HANNA;13;0,08
01112;H;HARJINDER;13;0,08
01112;H;IAGO;13;0,08
01112;D;IDOIA;13;0,08
01112;D;INDIRA;13;0,08
01112;D;IONA;13;0,08
01112;D;ISATOU;13;0,08
01112;D;ISRAE;13;0,08
01112;H;JACINT;13;0,08
01112;H;JOSEP MANEL;13;0,08
01112;H;JOSÉ VICENTE;13;0,08
01112;D;JUSTA;13;0,08
01112;D;KIARA;13;0,08
01112;D;KULWINDER;13;0,08
01112;H;LASANA;13;0,08
01112;H;LASSANA;13;0,08
01112;H;LUIS ANTONIO;13;0,08
01112;H;MARCIAL;13;0,08
01112;D;MARIA FARNES;13;0,08
01112;D;MARIA JÚLIA/MARÍA JULIA;13;0,08
01112;D;MARIA SONIA;13;0,08
01112;D;MARIA TISCAR;13;0,08
01112;D;MARIBEL;13;0,08
01112;D;MARÍA DEL VALLE;13;0,08
01112;H;MAURICIO;13;0,08
01112;D;MICHELLE;13;0,08
01112;H;MOHAMED AMINE;13;0,08
01112;D;NAGORE;13;0,08
01112;D;NARA;13;0,08
01112;H;NARINDER;13;0,08
01112;D;NAZIHA;13;0,08
01112;D;PALMIRA;13;0,08
01112;D;PALOMA;13;0,08
01112;H;PATRICK;13;0,08
01112;H;PETRU;13;0,08
01112;D;RODICA;13;0,08
01112;D;ROSANA;13;0,08
01112;H;SALIM;13;0,08
01112;D;SAMARA;13;0,08
01112;H;SAMI;13;0,08
01112;H;SOUFIAN;13;0,08
01112;D;SOUKAINA;13;0,08
01112;H;SOULEYMANE;13;0,08
01112;D;ZAHRA;13;0,08
01112;H;ÀNGEL LUIS/ÁNGEL LUIS;13;0,08
01183;H;ABDELKRIM;12;0,07
01183;D;AFRA;12;0,07
01183;H;AKRAM;12;0,07
01183;D;ALFONSA;12;0,07
01183;H;AMINE;12;0,07
01183;H;ANATOLY;12;0,07
01183;H;AVELINO;12;0,07
01183;D;AVRIL;12;0,07
01183;D;BALWINDER;12;0,07
01183;H;BARTOMEU;12;0,07
01183;H;BENET;12;0,07
01183;H;BULLY;12;0,07
01183;D;CLOTILDE;12;0,07
01183;H;DANIIL;12;0,07
01183;D;DÀLIA/DALIA;12;0,07
01183;H;EL HASSAN;12;0,07
01183;H;EMILIO JOSÉ;12;0,07
01183;D;EVELINA;12;0,07
01183;D;FELÍCIA;12;0,07
01183;H;FERNANDO JOSÉ;12;0,07
01183;H;FRANCO;12;0,07
01183;H;FRANK;12;0,07
01183;H;GIOVANNI;12;0,07
01183;D;GUILLERMINA;12;0,07
01183;H;ILÍAS;12;0,07
01183;D;INÉS MARÍA;12;0,07
01183;H;IULIAN;12;0,07
01183;H;IYAD;12;0,07
01183;H;IÑAKI;12;0,07
01183;D;JOANNA;12;0,07
01183;H;JOSÉ DAVID;12;0,07
01183;H;JUAN DAVID;12;0,07
01183;H;JUAN IGNACIO;12;0,07
01183;H;JUAN MARIA/JUAN MARÍA;12;0,07
01183;D;KSENIA;12;0,07
01183;D;LAMIAE;12;0,07
01183;D;LEILA;12;0,07
01183;D;LENA;12;0,07
01183;H;LEV;12;0,07
01183;D;LLUNA;12;0,07
01183;H;LUKA;12;0,07
01183;D;LUZ MARIA/LUZ MARÍA;12;0,07
01183;D;LUZ MARINA;12;0,07
01183;D;MANJIT;12;0,07
01183;D;MARIA BLANCA/MARÍA BLANCA;12;0,07
01183;D;MARIA DEL ROCÍO/MARÍA DEL ROCÍO;12;0,07
01183;D;MARIA ELISA/MARÍA ELISA;12;0,07
01183;D;MARIA GABRIELA/MARÍA GABRIELA;12;0,07
01183;D;MARIA HELENA/MARÍA HELENA;12;0,07
01183;D;MAYA;12;0,07
01183;D;MIREYA;12;0,07
01183;H;MUHAMED;12;0,07
01183;H;MUHAMMED;12;0,07
01183;D;NADINE;12;0,07
01183;D;NAOMI;12;0,07
01183;H;OCTAVIO;12;0,07
01183;H;PEDRO MANUEL;12;0,07
01183;H;PETAR;12;0,07
01183;H;PETER;12;0,07
01183;H;RAIMON/RAIMÓN;12;0,07
01183;D;RIM;12;0,07
01183;D;RÀNIA/RANIA;12;0,07
01183;H;SAAD;12;0,07
01183;H;SATNAM;12;0,07
01183;D;SELENA;12;0,07
01183;D;SILVANA;12;0,07
01183;D;SOUMAYA;12;0,07
01183;H;TEO;12;0,07
01183;H;VIACHESLAV;12;0,07
01183;H;VITALY;12;0,07
01183;D;YASMINE;12;0,07
01183;D;ZAIDA;12;0,07
01255;D;ADAMA;11;0,06
01255;D;AHLAM;11;0,06
01255;D;AISA;11;0,06
01255;D;ALENA;11;0,06
01255;H;ALFRED;11;0,06
01255;H;AMARA;11;0,06
01255;H;AMIN;11;0,06
01255;D;ANA CRISTINA;11;0,06
01255;H;ANDER;11;0,06
01255;D;ANITA;11;0,06
01255;H;ANSUMANA;11;0,06
01255;D;ANTONIA MARIA;11;0,06
01255;D;ARAN/ARÁN;11;0,06
01255;D;BIANCA;11;0,06
01255;H;BUENAVENTURA;11;0,06
01255;H;CECILIO;11;0,06
01255;H;CONRADO;11;0,06
01255;D;CONXITA;11;0,06
01255;H;CUSTODIO;11;0,06
01255;D;DENISE;11;0,06
01255;D;DOUNIA;11;0,06
01255;H;EIDAN;11;0,06
01255;H;EL MOSTAFA;11;0,06
01255;D;ESPERANÇA;11;0,06
01255;H;FACUNDO;11;0,06
01255;D;FADOUA;11;0,06
01255;H;FRANCESC JOSEP;11;0,06
01255;H;FRANCISCO ANTONIO;11;0,06
01255;H;FRANCISCO DE ASÍS;11;0,06
01255;H;FRANCISCO JESÚS;11;0,06
01255;D;GEORGETA;11;0,06
01255;D;GERTRUDIS;11;0,06
01255;H;GIL;11;0,06
01255;D;HOUDA;11;0,06
01255;D;HOURIA;11;0,06
01255;H;HUMBERTO;11;0,06
01255;H;IBAN;11;0,06
01255;H;IDRISSA;11;0,06
01255;H;ILIE;11;0,06
01255;D;ILUMINADA;11;0,06
01255;D;INOCÈNCIA/INOCENCIA;11;0,06
01255;D;IRMA;11;0,06
01255;D;ISIDORA;11;0,06
01255;H;ISSA;11;0,06
01255;D;JANIRA;11;0,06
01255;D;JASMINA;11;0,06
01255;D;JELENA;11;0,06
01255;H;JOAN MARC;11;0,06
01255;H;JON;11;0,06
01255;H;JORGE ANDRÉS;11;0,06
01255;H;JOSÉ GABRIEL;11;0,06
01255;H;JUAN ALBERTO;11;0,06
01255;H;KARAM;11;0,06
01255;D;KAWTAR;11;0,06
01255;D;LAYLA;11;0,06
01255;D;LEIA;11;0,06
01255;H;LEONID;11;0,06
01255;H;LEOPOLDO;11;0,06
01255;D;LILIYA;11;0,06
01255;D;LISA;11;0,06
01255;D;MAIA;11;0,06
01255;H;MAKSIM;11;0,06
01255;D;MAMASA;11;0,06
01255;H;MANDEEP;11;0,06
01255;H;MANUEL ÀNGEL/MANUEL ÁNGEL;11;0,06
01255;D;MARIA CLARA/MARÍA CLARA;11;0,06
01255;D;MARIA MAR/MARÍA MAR;11;0,06
01255;D;MARIA RITA/MARÍA RITA;11;0,06
01255;D;MARIAMU;11;0,06
01255;H;MIHAIL;11;0,06
01255;H;MIKEL;11;0,06
01255;D;MINERVA;11;0,06
01255;H;MOHAMMAD;11;0,06
01255;H;MOUAD;11;0,06
01255;H;MOUNIR;11;0,06
01255;H;MOUSTAPHA;11;0,06
01255;D;NADEZHDA;11;0,06
01255;D;NAHIA;11;0,06
01255;H;NELSON;11;0,06
01255;D;PAQUITA;11;0,06
01255;H;PAVLO;11;0,06
01255;H;PEDRO LUIS;11;0,06
01255;H;RANJIT;11;0,06
01255;H;REDA;11;0,06
01255;D;RENATA;11;0,06
01255;H;ROMEO;11;0,06
01255;H;RUSLAN;11;0,06
01255;D;SAGRARIO;11;0,06
01255;D;SALOUA;11;0,06
01255;D;SAMANTA;11;0,06
01255;H;SEKOU;11;0,06
01255;H;SIRAJ;11;0,06
01255;D;STEFANIA;11;0,06
01255;H;SURINDER;11;0,06
01255;H;VADIM;11;0,06
01255;D;ZAKIA;11;0,06
01255;D;ÀUREA/ÁUREA;11;0,06
01352;H;ABDELGHANI;10;0,06
01352;H;ABDELHAK;10;0,06
01352;H;ABDELMAJID;10;0,06
01352;H;ALHAGIE;10;0,06
01352;D;ANA LUCÍA;10;0,06
01352;H;ANATOLII;10;0,06
01352;D;ANGÈLICA/ANGÉLICA;10;0,06
01352;D;ANNA ISABEL;10;0,06
01352;D;ANNABEL;10;0,06
01352;D;ARINA;10;0,06
01352;H;AUREL;10;0,06
01352;D;AZUCENA;10;0,06
01352;H;BALTASAR;10;0,06
01352;H;BUBA;10;0,06
01352;H;CAMILO;10;0,06
01352;H;CARLOS ENRIQUE;10;0,06
01352;H;CLEMENTE;10;0,06
01352;D;CÍNTIA/CINTIA;10;0,06
01352;H;DAOUDA;10;0,06
01352;H;DAVIDE;10;0,06
01352;D;DAVÍNIA/DAVINIA;10;0,06
01352;H;DENNÍS/DENNIS;10;0,06
01352;D;DIONISIA;10;0,06
01352;D;DULCENOMBRE;10;0,06
01352;H;EGOR;10;0,06
01352;D;EIRA;10;0,06
01352;H;EMIL;10;0,06
01352;D;EVGENIYA;10;0,06
01352;H;FABIO;10;0,06
01352;D;FLORICA;10;0,06
01352;H;FRANCISCO GABRIEL;10;0,06
01352;D;GAL LA;10;0,06
01352;D;GURLEEN;10;0,06
01352;H;GURWINDER;10;0,06
01352;D;HAJA;10;0,06
01352;D;HALYNA;10;0,06
01352;H;HAMIDOU;10;0,06
01352;H;HILARI;10;0,06
01352;H;HILARIO;10;0,06
01352;H;IHOR;10;0,06
01352;D;IMAN;10;0,06
01352;D;IRATXE;10;0,06
01352;D;IRUNE;10;0,06
01352;H;ISAÍAS;10;0,06
01352;H;IURII;10;0,06
01352;H;JASPAL;10;0,06
