# Noms de la població. 2020
# Ripollès
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d31
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00229;D;FRANCESCA;19;0,75
00229;H;LLUC;19;0,75
00229;H;RAIMON/RAIMÓN;19;0,75
00229;H;RUBÈN/RUBÉN;19;0,75
00229;H;VALENTÍ;19;0,75
00237;D;ALÍCIA/ALICIA;18;0,71
00237;D;ANDREA;18;0,71
00237;H;EMILIO;18;0,71
00237;D;IMMACULADA;18;0,71
00237;D;SOLEDAD;18;0,71
00237;D;ÍNGRID;18;0,71
00243;H;ABEL;17;0,67
00243;H;AITOR;17;0,67
00243;H;ALI/ALÍ;17;0,67
00243;D;JÈSSICA/JESSICA;17;0,67
00243;H;MARCOS;17;0,67
00243;D;MARIA DEL MAR/ MARÍA DEL MAR;17;0,67
00243;H;MARIO;17;0,67
00243;H;OMAR;17;0,67
00243;D;PATRÍCIA/PATRICIA;17;0,67
00243;D;QUERALT;17;0,67
00243;D;XÈNIA/XENIA;17;0,67
00243;D;ÁNGELES;17;0,67
00255;H;ALEXANDRE;16;0,63
00255;D;AMPARO;16;0,63
00255;D;ASUNCIÓN;16;0,63
00255;D;BEATRIZ;16;0,63
00255;D;BRUNA;16;0,63
00255;D;ELISABETH;16;0,63
00255;D;ELISENDA;16;0,63
00255;D;GEORGINA;16;0,63
00255;D;INMACULADA;16;0,63
00255;D;INÉS;16;0,63
00255;H;JOSÉ MIGUEL;16;0,63
00255;H;JUAN MANUEL;16;0,63
00255;H;MOHAMMED;16;0,63
00255;H;MUSTAPHA;16;0,63
00255;D;NATIVIDAD;16;0,63
00255;D;TÀNIA/TANIA;16;0,63
00255;H;YOUSSEF;16;0,63
00272;D;AIDA/AÏDA/AÍDA;15;0,60
00272;D;CARLOTA;15;0,60
00272;D;ENRIQUETA;15;0,60
00272;D;GISELA;15;0,60
00272;D;JOAQUINA;15;0,60
00272;D;MATILDE;15;0,60
00272;D;NOA;15;0,60
00272;H;ROC;15;0,60
00272;H;VALENTÍN;15;0,60
00272;D;VANESSA;15;0,60
00282;H;EDGAR;14;0,56
00282;H;EUDALDO;14;0,56
00282;D;EULÀLIA/EULALIA;14;0,56
00282;D;EVA MARIA/EVA MARÍA;14;0,56
00282;D;IRINA;14;0,56
00282;H;JULIO;14;0,56
00282;H;MARCEL;14;0,56
00282;D;MARIA MONTSERRAT/MARÍA MONTSERRAT;14;0,56
00282;H;PABLO;14;0,56
00282;H;SEBASTIAN/SEBASTIÁN;14;0,56
00282;D;SOFÍA/SOFIA;14;0,56
00282;D;ÈLIA/ELIA;14;0,56
00294;H;ADAM;13;0,52
00294;H;ERNEST;13;0,52
00294;H;FRANCISCO JOSÉ;13;0,52
00294;H;ISMAEL;13;0,52
00294;H;KHALID;13;0,52
00294;D;MALIKA;13;0,52
00294;D;MILAGROS;13;0,52
00294;D;RUTH;13;0,52
00294;D;VALENTINA;13;0,52
00303;H;ARAN/ARÁN;12;0,48
00303;D;CÈLIA/CELIA;12;0,48
00303;H;FÈLIX/FÉLIX;12;0,48
00303;H;IZAN;12;0,48
00303;D;LORENA;12;0,48
00303;D;MARIA NIEVES/MARÍA NIEVES;12;0,48
00303;D;MARIA VICTÒRIA/MARÍA VICTORIA;12;0,48
00303;D;NORA;12;0,48
00303;H;RACHID;12;0,48
00303;H;VICENÇ;12;0,48
00313;H;BRAHIM;11;0,44
00313;H;CLEMENTE;11;0,44
00313;H;DIEGO;11;0,44
00313;H;DÍDAC;11;0,44
00313;D;ESTEFANIA/ESTEFANÍA;11;0,44
00313;D;ESTEL;11;0,44
00313;D;FELISA;11;0,44
00313;H;FERMÍN;11;0,44
00313;D;HALIMA;11;0,44
00313;H;IAN;11;0,44
00313;H;ISIDRO;11;0,44
00313;D;KARIMA;11;0,44
00313;D;KHADIJA;11;0,44
00313;D;NEREA;11;0,44
00313;H;NICOLÀS/NICOLÁS;11;0,44
00313;D;NIEVES;11;0,44
00313;D;NOEMÍ/NOEMI;11;0,44
00313;H;RAYAN;11;0,44
00313;D;RITA;11;0,44
00313;H;SEBASTIÀ;11;0,44
00313;D;VICENTA;11;0,44
00334;D;ADELA;10;0,40
00334;D;ADRIANA;10;0,40
00334;D;AICHA;10;0,40
00334;H;ARTUR;10;0,40
00334;H;BARTOLOMÉ;10;0,40
00334;H;BLAI;10;0,40
00334;D;DANIELA;10;0,40
00334;D;ENGRACIA;10;0,40
00334;H;EUGENIO;10;0,40
00334;H;FELIPE;10;0,40
00334;H;GASPAR;10;0,40
00334;H;GENÍS;10;0,40
00334;D;HANANE;10;0,40
00334;H;HUGO;10;0,40
00334;D;IRIS;10;0,40
00334;H;JOAN JOSEP;10;0,40
00334;D;MARIA NEUS/MARÍA NEUS;10;0,40
00334;D;MARIA ÀNGELA/MARÍA ÁNGELA;10;0,40
00334;H;OT;10;0,40
00334;H;ROBERTO;10;0,40
00354;D;ADELINA;9;0,36
00354;D;AGUSTINA;9;0,36
00354;D;AINARA;9;0,36
00354;D;ANA BELÉN;9;0,36
00354;H;AZIZ;9;0,36
00354;H;CHRISTIAN;9;0,36
00354;D;CONSOL;9;0,36
00354;D;ELSA;9;0,36
00354;D;FLORENTINA;9;0,36
00354;H;FREDERIC;9;0,36
00354;H;GERMÁN;9;0,36
00354;H;GINÉS;9;0,36
00354;H;GRAU;9;0,36
00354;H;GUILLERMO;9;0,36
00354;H;HAMZA;9;0,36
00354;H;HASSAN;9;0,36
00354;H;JOSÉ RAMON/JOSÉ RAMÓN;9;0,36
00354;D;LIA/LÍA;9;0,36
00354;H;LUCAS;9;0,36
00354;D;MARIA CRISTINA/MARÍA CRISTINA;9;0,36
00354;D;MARIA ELENA/MARÍA ELENA;9;0,36
00354;D;MARIA LLUÏSA/MARÍA LLUÏSA;9;0,36
00354;H;SAID/SAÏD;9;0,36
00354;D;SAIDA;9;0,36
00378;H;ABDELKADER;8;0,32
00378;H;ALFREDO;8;0,32
00378;H;ALGUER;8;0,32
00378;D;ANA ISABEL;8;0,32
00378;D;ANGELINA;8;0,32
00378;D;AYA;8;0,32
00378;D;CECÍLIA/CECILIA;8;0,32
00378;H;DAMIÁN;8;0,32
00378;D;ERIKA;8;0,32
00378;H;FIDEL;8;0,32
00378;D;FLORA;8;0,32
00378;H;HAMID;8;0,32
00378;D;HAYAT;8;0,32
00378;H;JACINTO;8;0,32
00378;H;JONATHAN;8;0,32
00378;D;JULIANA;8;0,32
00378;D;MARIA GLÒRIA/MARÍA GLORIA;8;0,32
00378;D;MARIA REMEDIOS/MARÍA REMEDIOS;8;0,32
00378;D;MARIA ROSARIO/MARÍA ROSARIO;8;0,32
00378;H;NARCÍS;8;0,32
00378;D;PALMIRA;8;0,32
00378;D;PURIFICACIÓN;8;0,32
00378;H;ROBERT;8;0,32
00378;D;SHEILA;8;0,32
00378;D;SUSANNA;8;0,32
00378;H;ÀYOUB/ÁYOUB;8;0,32
00404;H;ABDESLAM;7;0,28
00404;D;ADA;7;0,28
00404;D;ADORACIÓN;7;0,28
00404;D;ALÈXIA/ALEXIA;7;0,28
00404;D;AMINA;7;0,28
00404;H;ARTURO;7;0,28
00404;H;BERNARDO;7;0,28
00404;H;CARLOS ALBERTO;7;0,28
00404;H;DEREK;7;0,28
00404;H;DRISS;7;0,28
00404;H;DYLAN;7;0,28
00404;H;ERNESTO;7;0,28
00404;D;EUGÈNIA/EUGENIA;7;0,28
00404;H;EUSEBIO;7;0,28
00404;H;FLORENCI;7;0,28
00404;H;GUIM;7;0,28
00404;D;HERMÍNIA/HERMINIA;7;0,28
00404;H;IGNACIO;7;0,28
00404;H;IKER;7;0,28
00404;D;ISIDORA;7;0,28
00404;D;JAMILA;7;0,28
00404;H;JOAN CARLES;7;0,28
00404;H;JOFRE;7;0,28
00404;H;JOSEP ANTONI;7;0,28
00404;H;JUAN FRANCISCO;7;0,28
00404;H;JUAN LUIS;7;0,28
00404;H;LORENZO;7;0,28
00404;D;MARGARIDA;7;0,28
00404;D;MARIA DEL ROSER/MARÍA DEL ROSER;7;0,28
00404;D;MARÍA DE LOS ÁNGELES;7;0,28
00404;D;MIA;7;0,28
00404;D;NAIMA;7;0,28
00404;D;NÀDIA/NADIA;7;0,28
00404;D;RACHIDA;7;0,28
00404;H;SAMUEL;7;0,28
00404;H;SIMON/SIMÓN;7;0,28
00404;H;YASSIN;7;0,28
00404;H;ZAKARIA;7;0,28
00442;H;ABDELAZIZ;6;0,24
00442;D;ADELAIDA;6;0,24
00442;H;ALAN;6;0,24
00442;H;ALEXANDER;6;0,24
00442;H;AMADEO;6;0,24
00442;D;AMANDA;6;0,24
00442;D;AMÈLIA/AMELIA;6;0,24
00442;H;ANAS/ANÁS;6;0,24
00442;D;ANAÍS/ANAÏS/ANAIS;6;0,24
00442;H;BARTOMEU;6;0,24
00442;D;BELÉN;6;0,24
00442;H;BENITO;6;0,24
00442;H;CAMILO;6;0,24
00442;D;CHAIMAE;6;0,24
00442;D;ELISA;6;0,24
00442;H;ELOY;6;0,24
00442;H;EMILI;6;0,24
00442;D;ERICA;6;0,24
00442;D;ESTRELLA;6;0,24
00442;D;FELICIDAD;6;0,24
00442;D;FILOMENA;6;0,24
00442;H;FRANCESC D'ASSÍS;6;0,24
00442;D;GABRIELA;6;0,24
00442;H;HICHAM;6;0,24
00442;H;IOAN;6;0,24
00442;H;JOSEP LLUÍS;6;0,24
00442;H;JUAN MARIA/JUAN MARÍA;6;0,24
00442;H;JUAN PEDRO;6;0,24
00442;D;MARIA ASSUMPCIÓ;6;0,24
00442;D;MARIA CONCEPCIÓN/MARÍA CONCEPCIÓN;6;0,24
00442;H;MATÍAS;6;0,24
00442;H;MAX;6;0,24
00442;H;MIMOUN;6;0,24
00442;D;MIMOUNT;6;0,24
00442;D;MINA;6;0,24
00442;H;MOUSSA;6;0,24
00442;D;MÀRIAM/MARIAM;6;0,24
00442;H;OTGER;6;0,24
00442;D;PETRA;6;0,24
00442;D;RAFAELA;6;0,24
00442;D;REBECA;6;0,24
00442;D;SALMA;6;0,24
00442;D;SAMIRA;6;0,24
00442;D;SIHAM;6;0,24
00442;H;SILVESTRE;6;0,24
00442;H;VIDAL;6;0,24
00442;H;YASSINE;6;0,24
00442;H;YERAY;6;0,24
00442;H;ÁLVARO;6;0,24
00491;H;AARON/AARÓN;5;0,20
00491;H;ABDELLAH;5;0,20
00491;H;ABDELLATIF;5;0,20
00491;H;ABDERRAHIM;5;0,20
00491;H;ADÁN;5;0,20
00491;D;AINHOA;5;0,20
00491;D;ALEJANDRA;5;0,20
00491;D;ALINA;5;0,20
00491;H;AMIN;5;0,20
00491;D;AMIRA;5;0,20
00491;H;ANOUAR;5;0,20
00491;D;ARES;5;0,20
00491;D;ASCENSION/ASCENSIÓN;5;0,20
00491;H;BENJAMÍN;5;0,20
00491;H;BENNACEUR;5;0,20
00491;D;BOUCHRA;5;0,20
00491;H;BRUNO;5;0,20
00491;H;BUENAVENTURA;5;0,20
00491;D;CONXITA;5;0,20
00491;H;CRISTÓBAL;5;0,20
00491;H;CÈSAR/CÉSAR;5;0,20
00491;H;DAMIÀ;5;0,20
00491;D;DIANA;5;0,20
00491;H;DOMÈNEC;5;0,20
00491;D;FATIMA ZOHRA;5;0,20
00491;D;FERMINA;5;0,20
00491;D;GENOVEVA;5;0,20
00491;H;GERARDO;5;0,20
00491;D;GINA;5;0,20
00491;H;GREGORIO;5;0,20
00491;D;GUADALUPE;5;0,20
00491;H;GUIU;5;0,20
00491;D;HAFIDA;5;0,20
00491;D;IKRAM;5;0,20
00491;D;ISABEL MARIA/ISABEL MARÍA;5;0,20
00491;H;ISIDRE;5;0,20
00491;D;ISONA;5;0,20
00491;H;IU/ÏU;5;0,20
00491;H;JAIRO;5;0,20
00491;H;JAMAL;5;0,20
00491;D;JENNIFER;5;0,20
00491;H;JONATAN/JONATÁN;5;0,20
00491;D;JORDINA;5;0,20
00491;H;JOSEP ORIOL;5;0,20
00491;H;JOSÉ JAVIER;5;0,20
00491;H;JUAN CAMILO;5;0,20
00491;H;JUAN MIGUEL;5;0,20
00491;H;JUAN PABLO;5;0,20
00491;H;JUAN RAMON/JUAN RAMÓN;5;0,20
00491;H;JULIÀ;5;0,20
00491;H;KAMAL;5;0,20
00491;H;LAHCEN;5;0,20
00491;D;LAILA;5;0,20
00491;D;LARA;5;0,20
00491;H;LEO;5;0,20
00491;H;LLORENÇ;5;0,20
00491;D;LLUÏSA;5;0,20
00491;H;LUCIANO;5;0,20
00491;D;MARIA BLANCA/MARÍA BLANCA;5;0,20
00491;D;MARIA DEL ROSARIO/MARÍA DEL ROSARIO;5;0,20
00491;D;MARIA EUGÈNIA/MARÍA EUGENIA;5;0,20
00491;D;MARIA FÀTIMA/MARÍA FÁTIMA;5;0,20
00491;D;MARIA INMACULADA/MARÍA INMACULADA;5;0,20
00491;D;MARIA MAGDALENA/MARÍA MAGDALENA;5;0,20
00491;D;MARIA MONTGRONY;5;0,20
00491;D;MARIA SOLEDAD/MARÍA SOLEDAD;5;0,20
00491;H;MARIAN;5;0,20
00491;D;MARISOL;5;0,20
00491;H;MOUNIR;5;0,20
00491;H;MUHAMMAD;5;0,20
00491;D;NAIA;5;0,20
00491;D;NARA;5;0,20
00491;H;QUIM;5;0,20
00491;D;ROCÍO;5;0,20
00491;H;ROSENDO;5;0,20
00491;H;SAMIR;5;0,20
00491;D;SERAFINA;5;0,20
00491;D;SOUKAINA;5;0,20
00491;H;VICTORIANO;5;0,20
00491;D;VIRGÍNIA/VIRGINIA;5;0,20
00491;D;YAMINA;5;0,20
00491;D;ZOHRA;5;0,20
00491;D;ÀNNIA/ANNIA;5;0,20
00574;H;ABDELKARIM;4;0,16
00574;H;ABDESSAMAD;4;0,16
00574;H;ABRAHAM;4;0,16
00574;H;ADOLFO;4;0,16
00574;D;AGNÈS;4;0,16
00574;H;AKRAM;4;0,16
00574;D;ALBERTA;4;0,16
00574;D;ALEJANDRA MARIA/ALEJANDRA MARÍA;4;0,16
00574;H;ALFONS;4;0,16
00574;H;AMADOR;4;0,16
00574;D;AMAL;4;0,16
00574;D;AMÀLIA/AMALIA;4;0,16
00574;D;ANIA;4;0,16
00574;H;ANTONIO MANUEL;4;0,16
00574;H;AURELI;4;0,16
00574;H;AURELIO;4;0,16
00574;H;AYMAN;4;0,16
00574;D;BALBINA;4;0,16
00574;H;BALTASAR;4;0,16
00574;H;BENET;4;0,16
00574;D;BENITA;4;0,16
00574;D;BRIGIDA/BRÍGIDA;4;0,16
00574;D;CARINA;4;0,16
00574;H;CÁNDIDO;4;0,16
00574;D;DELFINA;4;0,16
00574;D;DESIRÉE;4;0,16
00574;H;DONAT;4;0,16
00574;D;DÚNIA/DUNIA;4;0,16
00574;D;ELNA;4;0,16
00574;H;ELÍAS;4;0,16
00574;H;FABIÁN;4;0,16
00574;D;FADMA;4;0,16
00574;H;FARID;4;0,16
00574;D;FATIHA;4;0,16
00574;D;FATNA;4;0,16
00574;H;FLORENCIO;4;0,16
00574;H;FRANCISCO JESÚS;4;0,16
00574;D;GALA;4;0,16
00574;H;GUIFRÉ;4;0,16
00574;D;HELGA;4;0,16
00574;D;HIBA;4;0,16
00574;D;HORTÈNSIA/HORTENSIA;4;0,16
00574;D;ITZIAR;4;0,16
00574;H;JACOB;4;0,16
00574;D;JANINA;4;0,16
00574;D;JANNAT;4;0,16
00574;H;JOAN ALBERT;4;0,16
00574;H;JOAN MANEL;4;0,16
00574;H;JORGE LUIS;4;0,16
00574;H;JOS;4;0,16
00574;H;JOSEP MANEL;4;0,16
00574;H;JOSÉ CARLOS;4;0,16
00574;H;JOSÉ FRANCISCO;4;0,16
00574;H;JUAN ANDRÉS;4;0,16
00574;H;JULI;4;0,16
00574;D;LEIRE;4;0,16
00574;H;LEONARDO;4;0,16
00574;H;LUIS FERNANDO;4;0,16
00574;H;MARCELINO;4;0,16
00574;D;MARIA CRUZ/MARÍA CRUZ;4;0,16
00574;D;MARIA DELS ÀNGELS;4;0,16
00574;D;MARIA ENCARNACIÓN/MARÍA ENCARNACIÓN;4;0,16
00574;D;MARIA ESTER/MARÍA ESTER;4;0,16
00574;D;MARIA IMMACULADA;4;0,16
00574;D;MARIA JOSEP;4;0,16
00574;D;MARIANA;4;0,16
00574;H;MATEO;4;0,16
00574;H;MHAMED;4;0,16
00574;H;NABIL;4;0,16
00574;D;NATIVITAT;4;0,16
00574;D;NINA;4;0,16
00574;H;NOUR EDDINE;4;0,16
00574;D;NÚRIA MONTSERRAT/NURIA MONTSERRAT;4;0,16
00574;H;OLEGUER;4;0,16
00574;D;OLÍVIA/OLIVIA;4;0,16
00574;H;PASCUAL;4;0,16
00574;D;PETRONILA;4;0,16
00574;H;RUBÈN DARÍO/RUBÉN DARÍO;4;0,16
00574;D;RUT;4;0,16
00574;D;SABINA;4;0,16
00574;D;SALUD;4;0,16
00574;D;SANDRA PATRÍCIA/SANDRA PATRICIA;4;0,16
00574;D;SOUAD;4;0,16
00574;H;SOUFIAN;4;0,16
00574;D;SVETLANA;4;0,16
00574;D;TAMARA;4;0,16
00574;H;UNAI;4;0,16
00574;D;VALÈRIA/VALERIA;4;0,16
00574;H;VASILE;4;0,16
00574;H;YAHYA;4;0,16
00574;D;YASMINA;4;0,16
00574;H;YOUNES;4;0,16
00574;D;ÀNGELS;4;0,16
00574;D;ÈNIA/ENIA;4;0,16

